"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"South Asia","SAS","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","2355","2069","2131","208","2473","2670","2677","2708","2705","2770","3356","2999","2963","3279","3933","5973","7945","9590","8324","4157","7979","9853","10277","10707","14923","21307","25447","30920","32304","27500","32400","34830","35501","33592","31875","34396","33081","32679","34920","35351","34811","","","","",
"South Asia","SAS","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19506.32","20026.77","20397.27","21541.09","22164.47","23303.35","25108.93","27636.71","29589.72","33967.79","39252.77","43756.28","49688.62","55246.74","62600.67","73751.41","81084.81","85862.98","95487.53","101809.62","111876.52","118572.9","135776.72","140852.78","156946.96","191677.99","218779.83","","",
"South Asia","SAS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.623488637830561","0.686689972877502","0.703790009021759","0.724129974842072","0.736335201251623","0.735909998416901","0.725669980049133","0.719290018081665","0.74062627728012","0.824109971523285","0.786319535468244","0.805069983005524","0.826499369615275","0.827694350759042","0.762064155681154","0.755020022392273","0.743990004062653","0.682164919929025","0.678035592804138","0.670154879149706","0.649546133458787","0.64720144194447","0.641760000849041","0.659420013427734","0.629398075983869","","","","",
"South Asia","SAS","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","111523.92688918","113459.994886484","","","","111305.389516412","625124.175325906","896690.489893738","173389.201559159","165407.730054585","697330.037929544","1171836.31345916","4432024.35151543","2292412.28765816","2923398.8097299","1815524.76332547","5031658.9889197","1290980.45374241","2043893.60139206","2945711.24836471","8086817.62083876","15174933.3608909","21982425.2224184","25012969.4776539","86311699.0738287","41022437.7751101","25264636.4083264","31128445.8605634","62837185.3651398","213741722.507206","71407832.8811411","169771666.15352","154950052.468585","197982574.285573","133490874.007852","303620918.500577","321703947.217225","446003753.596592","659643753.989639","467752162.314683","525260666.487027","659687191.494584","788994524.294216","878564618.741801","1257862002.80797","872127241.03055","1171334041.02154","1543470553.4635","1730253970.86253",
"South Asia","SAS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","17776013.3023229","23026309.4666473","13068415.5196535","13496502.3464923","12455736.6224531","15153361.0803013","38854328.1128294","24571485.0458216","22207099.1279203","25143719.3536624","24934650.1335626","40558650.905631","108393928.245473","127039845.217344","72465533.6920887","49565207.8966533","68598351.5448718","75336944.7081246","93836422.8417528","90293739.5324619","122641734.171364","158216117.667506","205908743.546764","320827048.276719","286883526.058928","322537031.023417","348359662.287746","553601951.052367","616572360.48892","674574234.163771","851195318.821586","1168582228.51532","1552787292.88281","1871601895.37467","2458377279.07338","2833406388.018","4004651112.15429","3928092664.85122","4883047618.89637","5033895319.47801","5512939571.59575","6541623146.81563","7948053519.33301","7937654321.84663","7341708011.23627","8743599737.04825","10545025066.2503","14582831575.4858","16457153839.5298",
"Saudi Arabia","SAU","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.668487926408037","0.778048775213907","1.09895556828408","0.750807775284491","0.590662977317962","0.661180453006294","0.712767946904906","0.590932385012284","0.787374421693095","1.30537351092227","0.734713774616693","0.544773695868422","0.644531120548462","0.601079356048205","0.305734496613357","0.29527343068195","0.590629141767828","",
"Saudi Arabia","SAU","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131262705","180686088","210190656","202105315","213847737","258048046","289615029","254738828","278134035","421285338","261725661","253106477","272166034","217407449","158436056","172650607","261804808","",
"Saudi Arabia","SAU","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512.057739257812","794.299255371094","958.188720703125","1120.6259765625","",
"Saudi Arabia","SAU","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","16","27","21","21","33","28","27","57","45","72","76","46","61","56","81","119","119","128","","","288","347","","491","652","715","1070","909","1078","1188","1294","1398","","","",
"Saudi Arabia","SAU","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","439","492","605","729","687","718","810","1001","1286","1144","797","683","552","487","395","374","419","642","","","643","643","","440","135","1691","2196","2282","2321","2463","2274","2581","","","",
"Saudi Arabia","SAU","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1660.42","1697.16","1709.29","1554.64","1595.72","1584.38","1640.28","1778.5","1773.82","1799.39","1914.28","2053.72","2265.61","2883.94","3626.81","4831.03","5832.1","7117.79","8119.83","8838.53","9340.69","9944.06","10745.38","13007.68","17012.12","21610.2","25825.3","","",
"Saudi Arabia","SAU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06233000010252","0.0531499981880188","0.0423000007867813","0.0424499996006489","0.0452100001275539","0.0490199998021126","0.0733800008893013","0.88400000333786","0.890680015087128","0.869899988174438","0.807359993457794","","","","","","","0.498019993305206","0.442660003900528","0.463169991970062","0.564859986305237","",
"Saudi Arabia","SAU","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0164086407902401","0.847953710103873","1.09861262459948","0.691804670187664","1.15970094833133","0.600626152786153","2.20240348221045","","","","","","",
"Sudan","SDN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6500","1401074","1230308","1014184","1526016","549176","869554","","","","","","",
"Sudan","SDN","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","2","6","1","2","6","4","6","3","3","340","332","252","249","","269","","267","284","281","349","238","153","","","","",
"Sudan","SDN","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","67","","","","","","","","","26","","","","","","","4","16","13","20","11","17","16","13","13","3","2","2","3","","","8","1","1","12","31","7","7","","","","",
"Sudan","SDN","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.87","71.1","88.03","61.99","69.06","63.18","71.94","85.07","99.9","109.65","102.21","134.36","149.7","191.14","238.87","273.02","243.74","321.24","221.77","251.84","365.59","321.71","400.53","390.18","385.69","547.91","507.12","","",
"Sudan","SDN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.530070006847382","0.472770005464554","0.374830007553101","0.322470009326935","0.280800014734268","0.238250002264977","0.224999994039536","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200000","200000","","","","","","","","","300555","","1522064.5908181","2878461.1783534","2266163.46428641","","","5745137.71996229","479.028571428571","","","","","","","","","",
"Sudan","SDN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","400000","-200000","","100000","","","","","","3959.19390812031","2650","57298.9023265419","1297124","11370686.9480027","1415921.79323882","4000","55602.6669545387","","","","","","","1642.29069147505","","","","",
"Senegal","SEN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.81083369306663","13.6329272423192","1.86256927296237","0.896792231345584","0.866652258345526","1.48006700980188","1.83106566694929","3.74965295934514","2.71866597279454","2.16301090357622","2.80905964473892","0.93592502420732","0.744159035096107","1.87918674699481","2.30068688755071","1.60473886534447","",
"Senegal","SEN","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48947206","105118316","14627178","9078755","8594912","11616694","14570001","28135985","23026460","18853043","28155690","9427038","7556051","26333300","37258335","22544982","",
"Senegal","SEN","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.62977","","34.7606","","","","","36.90376","","","","","","","","","",
"Senegal","SEN","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","264.900360107422","281.682861328125","380.186981201172","","374.802856445312","","","","","572.421325683594","","","","","","","","","",
"Senegal","SEN","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154.33","154.89","171.65","183.89","145.79","149.31","164.22","206.16","169.83","202.96","168.2","207.76","208.91","179.1","189.46","261.02","260.75","275.66","296.3","328.18","333.11","339.19","384.95","377.31","413.42","421.32","450.9","","",
"Senegal","SEN","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.293740004301071","","0.434300005435944","","","","","0.577199995517731","","","","","","","","","",
"Senegal","SEN","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","41544.686682381","46660.7468989429","41849.6727980134","40703.405884923","44315.2683454892","94019.5816431892","94661.3124054691","1288036.39297213","1734598.76468672","1023444.66084822","800994.760816407","912605.832284441","1212800.57801241","865119.364919978","940076.127061879","783678.670433714","1212055.37623645","1240664.40441978","1057834.05154981","988831.22372454","702443.626740962","1061808.41709153","82103.0211460937","","67802.1521832625","1576022.74911337","16896.4590487414","45057.4876241108","201812.499247096","","","","","501427.272537324","246636.748388233","1233272.61495418","1212625.21781154","1400534.58828257","3388460.52766225","1801985.579698","3870322.29067381","3410115.20387626","4598673.94221397","4943195.79000382","5442648.79952227","5496118.48652633","5734503.57397847","6267800.37333825","7029827.65383376","7296780.83689386","",
"Senegal","SEN","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","124634.060047143","139982.240696829","125549.01839404","122110.217654769","221576.341727446","235048.954107973","283983.937216407","404811.43779124","365178.687302467","341148.220282739","320397.904326563","222586.788362059","317638.246622299","99821.4651830744","134296.589580269","94041.4404520457","330560.557155396","283580.43529595","528917.025774905","105946.202541915","144091.000357121","120204.726463192","486753.625366127","2232428.25770729","3627415.14180454","5246368.5122547","5487125.07607879","2874121.55905313","3325581.68402179","506986.212959259","7228759.85908839","7377787.20180297","5283048.6646856","7813908.3303733","9058295.12262237","12162619.5819619","5840811.46579224","5411156.36381903","4896619.25962754","1200648.81883249","5903709.82591007","5152469.09084265","7635938.44705432","8163687.07220677","8752958.86127398","8401902.09990908","8830999.9898605","10312074.0807686","285442.905320606","281203.89187038","",
"Singapore","SGP","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5781058323874","52.6889727453077","50.8971583102219","52.3392376030999","47.7371556953814","48.4626199153623","50.3271857168025","50.6403255755208","52.2174549984101","52.2327295013631","53.0979447946172","51.57228009959","51.8165690079601","55.2615580095711","54.9722752514087","56.8269189876243","56.1383758562278","",
"Singapore","SGP","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109551455435","123694088415","99697714507","131632426274","132167663861","136470490579","143355891818","144947459770","138752871056","134940438968","146768997288","154892664515","150056312130","159939927691","192223598135","213832968911","197387649519","",
"Singapore","SGP","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","310.89661","365.09832","349.44313","366.63571","337.56107","351.91292","386.34214","414.87204","487.27226","556.68876","544.4502","517.64611","596.68906","548.63333","456.33434","458.36186","456.30784","454.33141","450.68559","449.98133","422.28167","377.36817","","","","","","","",
"Singapore","SGP","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2532.42626953125","2599.8447265625","2951.84057617188","3195.8173828125","4167.62646484375","4103.63427734375","4363.3798828125","4835.52490234375","5164.84326171875","5650.623046875","5785.8076171875","6083.9833984375","5916.30224609375","6219.94580078125","6368.34521484375","6578.630859375","6514.099609375","6734.96435546875","6756.24755859375","7134.93408203125","7052.8564453125","6950.107421875","7002.45703125","7509.61279296875","7503.32666015625","7916.9990234375","","","",
"Singapore","SGP","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","2","4","","5","4","4","","","","","","","","","","145","224","288","311","374","516","524","624","626","641","569","626","696","793","750","895","1056","1081","1143","1303","1469","1601","1609","1575","1727","1778","2024","","","",
"Singapore","SGP","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","631","603","","852","927","1003","","","","","","","","","","2412","12357","6048","6367","6679","7720","7726","7575","7248","7944","8036","8537","9255","8899","7986","8878","8738","8604","8579","9009","9345","9379","9321","10270","12409","11487","12566","","","",
"Singapore","SGP","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2440.02","3168.89","3211.31","4040.11","4812.54","4917.06","5494.59","6216.66","7569.13","8104.46","8422.64","8184.89","8706.65","9004.41","9957.9","10208.42","10823.23","11085.5","11333.21","11536.92","12074.78","12189.62","12072.15","12086.28","12347.41","12611.05","12700.34","","",
"Singapore","SGP","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.31991004943848","1.41563999652863","1.73706996440887","1.81623995304108","1.81699001789093","2.00929999351501","2.03281998634338","1.99679005146027","2.07858991622925","2.14806008338928","2.1165599822998","2.31985998153687","2.59674000740051","2.12789988517761","1.92918002605438","2.06955003738403","1.91832995414734","1.92104005813599","2.082279920578","2.1744499206543","2.07276010513306","1.899129986763","1.80947005748749","1.88473999500275","2.15626001358032","","","","",
"Singapore","SGP","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47976011.994003","53119029.0588513","43574721.0493853","49354635.3622575","58762564.2346804","64966578.948895","75681362.4877736","169162277.203117","215017554.601028","439822233.090796","650265336.255312","682722161.617858","874658975.671845","1213617593.72094","1430580234.61351","1933394857.6283","2659774337.11484","2812408517.96944","3414448973.06801","3909474764.21609","8651355627.07981","7045872839.45989","8065608197.40391","8959094531.72782","9014202896.78009","9324789060.7541","12189879541.9867","12965207930.3675","18005064170.9902","19649113178.8361",
"Singapore","SGP","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1713731369.60931","2021998180.90375","1938031179.16092","1896867135.84773","4325597311.23902","5099296388.74764","4937985653.47033","4948261884.12934","6775980331.19363","8054414738.83708","9494666989.10567","9765545019.71975","9810419779.24513","13604164838.3557","13438021506.0115","17029305529.2414","20346152652.4996","23105585202.3299","22992008311.3562","20877550215.0665","19400287309.2939","15650940546.8576","15793616597.5705","17255546425.6368","15414706259.6595","15298588503.8866","16427669366.9442","16559332688.588","17281930342.8245","18007708234.5898",
"Solomon Islands","SLB","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.79939518069534","1.74290501170671","1.02247016917326","1.35922325473902","","","","","","",
"Solomon Islands","SLB","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193415","525542","305203","171263","","","","","","",
"Solomon Islands","SLB","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","4","12","4","8","6","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.83","8.89","8.03","9.71","5.31","2.44","1.04","3.86","2.64","3.06","6.59","4.57","2.86","3.78","9.27","7.3","4.37","4.01","8.02","13.72","14.96","10.91","15.31","13.43","15.67","14.22","11.06","","",
"Solomon Islands","SLB","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103828.161623762","62007.2789655808","235805.916665207","56839.8740545474","83082.0764801283","107610.185614677","291153.047787809","","18398.2275779109","18295.9094190682","18073.4408852177","17380.4911563312","13020.0231467091","108162.573484506","226827.979260803","1208693.72891437","1521895.40806261","508282.447520001","1249966.81302815","583312.722322589","598989.120418233","580273.366218006","395321.919813936","73856.2452396181","72724.4114259912","70814.2065155958","70146.8149289182",
"Solomon Islands","SLB","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156851.263175506","60765.1855996638","117443.260224904","84119.421538778","53807.67790724","103828.161623762","62007.2789655808","196504.930554339","56839.8740545474","2371.83887023305","9564.81988203094","5794.85424585865","240814.552120486","746455.553046474","1128293.39387163","1450206.37155231","1196708.70331718","738655.460890398","1359494.33624021","1219729.6891871","1491281.96693588","5205318.59881542","4779372.29732396","4349572.32345605","3997919.45382427","7087601.158152","4073440.79734648","2890610.64683628","2422468.71053543","107444.719195139","1404790.98983978","2155806.42909973",
"Sierra Leone","SLE","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00848089372569843","0.00653704560292661","0.00126037673647035","0.0648798184326979","0.736114020377876","","","","","","",
"Sierra Leone","SLE","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2251","553","1150","1349","379079","","","","","","",
"Sierra Leone","SLE","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","100","5","4","","","","",
"Sierra Leone","SLE","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.91","16.51","12.89","4.12","4.51","4.83","2.46","2.81","5.42","4.01","5.46","4.72","7.71","8.96","12.08","10.62","14.65","14.58","20.18","32.75","47.14","41.74","41.07","52.07","63.9","78.52","86.77","","",
"Sierra Leone","SLE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2184.46653629242","1140001.40673183","","","","1230982.07454935","1106681.73024382","1271523.31606652","933695.999326768","1069328.88942179","4438535.7643608","4250503.15455586","3784866.47526036","","","","","","","","","",
"Sierra Leone","SLE","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197310.694118607","25066.1102260766","2896.95328485467","1039718.92003215","1517962.44957391","728898.227914332","643885.221449352","403114.89778168","334281.894173475","408617.241567175","1050135.55780975","1038580.00681257","886050.482339573","1055010.22267303","1437870.47874379","891935.185219979","798108.964803085","1266149.00181894","1192220.10802532","1771988.17644202","1164675.17961996","",
"El Salvador","SLV","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.2617685391655","5.84780266747052","6.45176053947813","7.32301147785948","6.63578377381464","6.00783784534244","5.65538655234915","5.65258610761317","4.97701394933062","5.37320139679434","5.73736147193314","6.12699337415169","5.14076264668843","6.37122274852995","7.17516150721425","7.8500188873406","6.40401071272118","5.47333119441725",
"El Salvador","SLV","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188505755","200722855","177794297","235605824","238654078","225446747","227691500","226164854","208807068","223937538","251239528","277843373","230311118","228122461","348626313","414452908","296585304","247046197",
"El Salvador","SLV","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0022","12.52323","21.64857","","","","","","",
"El Salvador","SLV","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.7806625366211","67.499153137207","65.5507736206055","73.4946594238281","75.7055130004883","59.7767105102539","65.3198394775391","57.6182594299316","","",
"El Salvador","SLV","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","12","","22","39","31","16","","","","19","10","10","11","10","10","3","","","","","","","","","","","","","","","","","","","","7","4","4","3","1","4","2","","","",
"El Salvador","SLV","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","79","","61","84","65","40","","","","34","44","26","97","75","76","64","","","","","","","","","","","","","","","","","217","183","187","196","171","178","136","147","143","144","","","",
"El Salvador","SLV","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.23","4.04","2.14","4.79","2.95","8.39","13.78","6.68","18.14","14.77","19.24","14.88","20.19","15.11","20.07","17.51","19.87","15.39","18.89","24.62","29.01","29.67","46.52","25.85","19.21","33.42","54.79","","",
"El Salvador","SLV","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0881799980998039","","","","","","","","","0.105599999427795","0.133990004658699","0.0908999964594841","0.0780600011348724","0.0355000011622906","0.0339699983596802","0.0638699978590012","0.0937699973583221","0.143480002880096","0.144930005073547","0.180779993534088","0.165309995412827","0.174769997596741","0.162990003824234","0.162520006299019","0.142800003290176","","",
"El Salvador","SLV","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","229818.797453991","","","","","","1100000","2400000","1200000","1500000","200000","100000","2400000","500000","300000","1400000","440000","380000","286069","17650321.8","29478637.3","19142648.2","29143493.3225","55829521.84","62456353.55","7523539.35","2874603.77","709721.93","262572.52","158655.01","423503.6","408232.75",
"El Salvador","SLV","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","720000","2520000","4440000","2840000","1400000","2349473.94454005","1620000","3400000","1780000","1270382.08809929","2245322.24532225","5143028.007575","3447281.96180986","114563.94099957","2855647.04202561","228440.890919475","","","20300000","20500000","22100000","20400000","22200000","17750000","30400000","27300000","24100000","33700000","26050000","31490000","39934371.44","54681828.7","71564697.0875","68550429.24","70203548.96","136773816.79","138322271.49","88993637.94","97691759.79","97726353.84","111820409.21","123783408.75","137109751.79","130702121.5",
