"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"23/03/2024 07:00:00 - 23/03/2024 08:00:00","BZN|IT-North","Without Sequence","95.00","",""
"23/03/2024 08:00:00 - 23/03/2024 09:00:00","BZN|IT-North","Without Sequence","90.00","",""
"23/03/2024 09:00:00 - 23/03/2024 10:00:00","BZN|IT-North","Without Sequence","81.69","",""
"23/03/2024 10:00:00 - 23/03/2024 11:00:00","BZN|IT-North","Without Sequence","75.00","",""
"23/03/2024 11:00:00 - 23/03/2024 12:00:00","BZN|IT-North","Without Sequence","65.14","",""
"23/03/2024 12:00:00 - 23/03/2024 13:00:00","BZN|IT-North","Without Sequence","46.40","",""
"23/03/2024 13:00:00 - 23/03/2024 14:00:00","BZN|IT-North","Without Sequence","32.00","",""
"23/03/2024 14:00:00 - 23/03/2024 15:00:00","BZN|IT-North","Without Sequence","37.18","",""
"23/03/2024 15:00:00 - 23/03/2024 16:00:00","BZN|IT-North","Without Sequence","56.00","",""
"23/03/2024 16:00:00 - 23/03/2024 17:00:00","BZN|IT-North","Without Sequence","56.50","",""
"23/03/2024 17:00:00 - 23/03/2024 18:00:00","BZN|IT-North","Without Sequence","80.00","",""
"23/03/2024 18:00:00 - 23/03/2024 19:00:00","BZN|IT-North","Without Sequence","102.02","",""
"23/03/2024 19:00:00 - 23/03/2024 20:00:00","BZN|IT-North","Without Sequence","109.00","",""
"23/03/2024 20:00:00 - 23/03/2024 21:00:00","BZN|IT-North","Without Sequence","97.00","",""
"23/03/2024 21:00:00 - 23/03/2024 22:00:00","BZN|IT-North","Without Sequence","93.79","",""
"23/03/2024 22:00:00 - 23/03/2024 23:00:00","BZN|IT-North","Without Sequence","87.00","",""
"23/03/2024 23:00:00 - 24/03/2024 00:00:00","BZN|IT-North","Without Sequence","80.00","",""
"24/03/2024 00:00:00 - 24/03/2024 01:00:00","BZN|IT-North","Without Sequence","84.00","",""
"24/03/2024 01:00:00 - 24/03/2024 02:00:00","BZN|IT-North","Without Sequence","78.03","",""
"24/03/2024 02:00:00 - 24/03/2024 03:00:00","BZN|IT-North","Without Sequence","75.00","",""
"24/03/2024 03:00:00 - 24/03/2024 04:00:00","BZN|IT-North","Without Sequence","63.00","",""
"24/03/2024 04:00:00 - 24/03/2024 05:00:00","BZN|IT-North","Without Sequence","71.35","",""
"24/03/2024 05:00:00 - 24/03/2024 06:00:00","BZN|IT-North","Without Sequence","75.00","",""
"24/03/2024 06:00:00 - 24/03/2024 07:00:00","BZN|IT-North","Without Sequence","75.00","",""
"24/03/2024 07:00:00 - 24/03/2024 08:00:00","BZN|IT-North","Without Sequence","60.00","",""
"24/03/2024 08:00:00 - 24/03/2024 09:00:00","BZN|IT-North","Without Sequence","46.99","",""
"24/03/2024 09:00:00 - 24/03/2024 10:00:00","BZN|IT-North","Without Sequence","19.76","",""
"24/03/2024 10:00:00 - 24/03/2024 11:00:00","BZN|IT-North","Without Sequence","6.53","",""
"24/03/2024 11:00:00 - 24/03/2024 12:00:00","BZN|IT-North","Without Sequence","3.00","",""
"24/03/2024 12:00:00 - 24/03/2024 13:00:00","BZN|IT-North","Without Sequence","15.00","",""
"24/03/2024 13:00:00 - 24/03/2024 14:00:00","BZN|IT-North","Without Sequence","1.00","",""
"24/03/2024 14:00:00 - 24/03/2024 15:00:00","BZN|IT-North","Without Sequence","21.10","",""
"24/03/2024 15:00:00 - 24/03/2024 16:00:00","BZN|IT-North","Without Sequence","15.00","",""
"24/03/2024 16:00:00 - 24/03/2024 17:00:00","BZN|IT-North","Without Sequence","49.00","",""
"24/03/2024 17:00:00 - 24/03/2024 18:00:00","BZN|IT-North","Without Sequence","74.98","",""
"24/03/2024 18:00:00 - 24/03/2024 19:00:00","BZN|IT-North","Without Sequence","93.25","",""
"24/03/2024 19:00:00 - 24/03/2024 20:00:00","BZN|IT-North","Without Sequence","95.47","",""
"24/03/2024 20:00:00 - 24/03/2024 21:00:00","BZN|IT-North","Without Sequence","95.00","",""
"24/03/2024 21:00:00 - 24/03/2024 22:00:00","BZN|IT-North","Without Sequence","94.84","",""
"24/03/2024 22:00:00 - 24/03/2024 23:00:00","BZN|IT-North","Without Sequence","91.66","",""
"24/03/2024 23:00:00 - 25/03/2024 00:00:00","BZN|IT-North","Without Sequence","80.00","",""
"25/03/2024 00:00:00 - 25/03/2024 01:00:00","BZN|IT-North","Without Sequence","91.00","",""
"25/03/2024 01:00:00 - 25/03/2024 02:00:00","BZN|IT-North","Without Sequence","90.00","",""
"25/03/2024 02:00:00 - 25/03/2024 03:00:00","BZN|IT-North","Without Sequence","90.00","",""
"25/03/2024 03:00:00 - 25/03/2024 04:00:00","BZN|IT-North","Without Sequence","90.00","",""
"25/03/2024 04:00:00 - 25/03/2024 05:00:00","BZN|IT-North","Without Sequence","90.00","",""
"25/03/2024 05:00:00 - 25/03/2024 06:00:00","BZN|IT-North","Without Sequence","93.85","",""
"25/03/2024 06:00:00 - 25/03/2024 07:00:00","BZN|IT-North","Without Sequence","106.42","",""
"25/03/2024 07:00:00 - 25/03/2024 08:00:00","BZN|IT-North","Without Sequence","115.00","",""
"25/03/2024 08:00:00 - 25/03/2024 09:00:00","BZN|IT-North","Without Sequence","110.00","",""
"25/03/2024 09:00:00 - 25/03/2024 10:00:00","BZN|IT-North","Without Sequence","97.73","",""
"25/03/2024 10:00:00 - 25/03/2024 11:00:00","BZN|IT-North","Without Sequence","93.64","",""
"25/03/2024 11:00:00 - 25/03/2024 12:00:00","BZN|IT-North","Without Sequence","87.10","",""
"25/03/2024 12:00:00 - 25/03/2024 13:00:00","BZN|IT-North","Without Sequence","69.68","",""
"25/03/2024 13:00:00 - 25/03/2024 14:00:00","BZN|IT-North","Without Sequence","78.00","",""
"25/03/2024 14:00:00 - 25/03/2024 15:00:00","BZN|IT-North","Without Sequence","93.00","",""
"25/03/2024 15:00:00 - 25/03/2024 16:00:00","BZN|IT-North","Without Sequence","96.78","",""
"25/03/2024 16:00:00 - 25/03/2024 17:00:00","BZN|IT-North","Without Sequence","100.52","",""
"25/03/2024 17:00:00 - 25/03/2024 18:00:00","BZN|IT-North","Without Sequence","106.18","",""
"25/03/2024 18:00:00 - 25/03/2024 19:00:00","BZN|IT-North","Without Sequence","130.00","",""
"25/03/2024 19:00:00 - 25/03/2024 20:00:00","BZN|IT-North","Without Sequence","145.00","",""
"25/03/2024 20:00:00 - 25/03/2024 21:00:00","BZN|IT-North","Without Sequence","113.11","",""
"25/03/2024 21:00:00 - 25/03/2024 22:00:00","BZN|IT-North","Without Sequence","100.36","",""
"25/03/2024 22:00:00 - 25/03/2024 23:00:00","BZN|IT-North","Without Sequence","94.50","",""
"25/03/2024 23:00:00 - 26/03/2024 00:00:00","BZN|IT-North","Without Sequence","90.34","",""
"26/03/2024 00:00:00 - 26/03/2024 01:00:00","BZN|IT-North","Without Sequence","83.95","",""
"26/03/2024 01:00:00 - 26/03/2024 02:00:00","BZN|IT-North","Without Sequence","79.50","",""
"26/03/2024 02:00:00 - 26/03/2024 03:00:00","BZN|IT-North","Without Sequence","79.15","",""
"26/03/2024 03:00:00 - 26/03/2024 04:00:00","BZN|IT-North","Without Sequence","82.29","",""
"26/03/2024 04:00:00 - 26/03/2024 05:00:00","BZN|IT-North","Without Sequence","83.22","",""
"26/03/2024 05:00:00 - 26/03/2024 06:00:00","BZN|IT-North","Without Sequence","89.26","",""
"26/03/2024 06:00:00 - 26/03/2024 07:00:00","BZN|IT-North","Without Sequence","96.00","",""
"26/03/2024 07:00:00 - 26/03/2024 08:00:00","BZN|IT-North","Without Sequence","109.67","",""
"26/03/2024 08:00:00 - 26/03/2024 09:00:00","BZN|IT-North","Without Sequence","120.13","",""
"26/03/2024 09:00:00 - 26/03/2024 10:00:00","BZN|IT-North","Without Sequence","118.36","",""
"26/03/2024 10:00:00 - 26/03/2024 11:00:00","BZN|IT-North","Without Sequence","108.36","",""
"26/03/2024 11:00:00 - 26/03/2024 12:00:00","BZN|IT-North","Without Sequence","104.01","",""
"26/03/2024 12:00:00 - 26/03/2024 13:00:00","BZN|IT-North","Without Sequence","98.00","",""
"26/03/2024 13:00:00 - 26/03/2024 14:00:00","BZN|IT-North","Without Sequence","99.31","",""
"26/03/2024 14:00:00 - 26/03/2024 15:00:00","BZN|IT-North","Without Sequence","101.61","",""
"26/03/2024 15:00:00 - 26/03/2024 16:00:00","BZN|IT-North","Without Sequence","103.90","",""
"26/03/2024 16:00:00 - 26/03/2024 17:00:00","BZN|IT-North","Without Sequence","104.12","",""
"26/03/2024 17:00:00 - 26/03/2024 18:00:00","BZN|IT-North","Without Sequence","101.90","",""
"26/03/2024 18:00:00 - 26/03/2024 19:00:00","BZN|IT-North","Without Sequence","108.36","",""
"26/03/2024 19:00:00 - 26/03/2024 20:00:00","BZN|IT-North","Without Sequence","114.77","",""
"26/03/2024 20:00:00 - 26/03/2024 21:00:00","BZN|IT-North","Without Sequence","104.13","",""
"26/03/2024 21:00:00 - 26/03/2024 22:00:00","BZN|IT-North","Without Sequence","98.67","",""
"26/03/2024 22:00:00 - 26/03/2024 23:00:00","BZN|IT-North","Without Sequence","94.93","",""
"26/03/2024 23:00:00 - 27/03/2024 00:00:00","BZN|IT-North","Without Sequence","90.00","",""
"27/03/2024 00:00:00 - 27/03/2024 01:00:00","BZN|IT-North","Without Sequence","90.10","",""
"27/03/2024 01:00:00 - 27/03/2024 02:00:00","BZN|IT-North","Without Sequence","80.56","",""
"27/03/2024 02:00:00 - 27/03/2024 03:00:00","BZN|IT-North","Without Sequence","78.90","",""
"27/03/2024 03:00:00 - 27/03/2024 04:00:00","BZN|IT-North","Without Sequence","78.90","",""
"27/03/2024 04:00:00 - 27/03/2024 05:00:00","BZN|IT-North","Without Sequence","78.90","",""
"27/03/2024 05:00:00 - 27/03/2024 06:00:00","BZN|IT-North","Without Sequence","88.00","",""
"27/03/2024 06:00:00 - 27/03/2024 07:00:00","BZN|IT-North","Without Sequence","98.00","",""
"27/03/2024 07:00:00 - 27/03/2024 08:00:00","BZN|IT-North","Without Sequence","110.54","",""
"27/03/2024 08:00:00 - 27/03/2024 09:00:00","BZN|IT-North","Without Sequence","121.00","",""
"27/03/2024 09:00:00 - 27/03/2024 10:00:00","BZN|IT-North","Without Sequence","119.82","",""
"27/03/2024 10:00:00 - 27/03/2024 11:00:00","BZN|IT-North","Without Sequence","115.11","",""
"27/03/2024 11:00:00 - 27/03/2024 12:00:00","BZN|IT-North","Without Sequence","110.00","",""
"27/03/2024 12:00:00 - 27/03/2024 13:00:00","BZN|IT-North","Without Sequence","100.00","",""
"27/03/2024 13:00:00 - 27/03/2024 14:00:00","BZN|IT-North","Without Sequence","100.00","",""
"27/03/2024 14:00:00 - 27/03/2024 15:00:00","BZN|IT-North","Without Sequence","102.10","",""
"27/03/2024 15:00:00 - 27/03/2024 16:00:00","BZN|IT-North","Without Sequence","101.68","",""
"27/03/2024 16:00:00 - 27/03/2024 17:00:00","BZN|IT-North","Without Sequence","100.68","",""
"27/03/2024 17:00:00 - 27/03/2024 18:00:00","BZN|IT-North","Without Sequence","101.90","",""
"27/03/2024 18:00:00 - 27/03/2024 19:00:00","BZN|IT-North","Without Sequence","117.77","",""
"27/03/2024 19:00:00 - 27/03/2024 20:00:00","BZN|IT-North","Without Sequence","117.77","",""
"27/03/2024 20:00:00 - 27/03/2024 21:00:00","BZN|IT-North","Without Sequence","103.05","",""
"27/03/2024 21:00:00 - 27/03/2024 22:00:00","BZN|IT-North","Without Sequence","98.73","",""
"27/03/2024 22:00:00 - 27/03/2024 23:00:00","BZN|IT-North","Without Sequence","90.10","",""
"27/03/2024 23:00:00 - 28/03/2024 00:00:00","BZN|IT-North","Without Sequence","78.90","",""
"28/03/2024 00:00:00 - 28/03/2024 01:00:00","BZN|IT-North","Without Sequence","78.35","",""
"28/03/2024 01:00:00 - 28/03/2024 02:00:00","BZN|IT-North","Without Sequence","75.85","",""
"28/03/2024 02:00:00 - 28/03/2024 03:00:00","BZN|IT-North","Without Sequence","78.35","",""
"28/03/2024 03:00:00 - 28/03/2024 04:00:00","BZN|IT-North","Without Sequence","78.35","",""
"28/03/2024 04:00:00 - 28/03/2024 05:00:00","BZN|IT-North","Without Sequence","74.93","",""
"28/03/2024 05:00:00 - 28/03/2024 06:00:00","BZN|IT-North","Without Sequence","79.30","",""
"28/03/2024 06:00:00 - 28/03/2024 07:00:00","BZN|IT-North","Without Sequence","97.46","",""
"28/03/2024 07:00:00 - 28/03/2024 08:00:00","BZN|IT-North","Without Sequence","102.21","",""
"28/03/2024 08:00:00 - 28/03/2024 09:00:00","BZN|IT-North","Without Sequence","104.55","",""
"28/03/2024 09:00:00 - 28/03/2024 10:00:00","BZN|IT-North","Without Sequence","102.56","",""
"28/03/2024 10:00:00 - 28/03/2024 11:00:00","BZN|IT-North","Without Sequence","100.56","",""
"28/03/2024 11:00:00 - 28/03/2024 12:00:00","BZN|IT-North","Without Sequence","99.42","",""
"28/03/2024 12:00:00 - 28/03/2024 13:00:00","BZN|IT-North","Without Sequence","87.03","",""
"28/03/2024 13:00:00 - 28/03/2024 14:00:00","BZN|IT-North","Without Sequence","87.03","",""
"28/03/2024 14:00:00 - 28/03/2024 15:00:00","BZN|IT-North","Without Sequence","88.75","",""
"28/03/2024 15:00:00 - 28/03/2024 16:00:00","BZN|IT-North","Without Sequence","90.12","",""
"28/03/2024 16:00:00 - 28/03/2024 17:00:00","BZN|IT-North","Without Sequence","96.43","",""
"28/03/2024 17:00:00 - 28/03/2024 18:00:00","BZN|IT-North","Without Sequence","100.00","",""
"28/03/2024 18:00:00 - 28/03/2024 19:00:00","BZN|IT-North","Without Sequence","111.68","",""
"28/03/2024 19:00:00 - 28/03/2024 20:00:00","BZN|IT-North","Without Sequence","115.63","",""
"28/03/2024 20:00:00 - 28/03/2024 21:00:00","BZN|IT-North","Without Sequence","110.00","",""
"28/03/2024 21:00:00 - 28/03/2024 22:00:00","BZN|IT-North","Without Sequence","100.85","",""
"28/03/2024 22:00:00 - 28/03/2024 23:00:00","BZN|IT-North","Without Sequence","92.33","",""
"28/03/2024 23:00:00 - 29/03/2024 00:00:00","BZN|IT-North","Without Sequence","85.00","",""
"29/03/2024 00:00:00 - 29/03/2024 01:00:00","BZN|IT-North","Without Sequence","74.83","",""
"29/03/2024 01:00:00 - 29/03/2024 02:00:00","BZN|IT-North","Without Sequence","70.00","",""
"29/03/2024 02:00:00 - 29/03/2024 03:00:00","BZN|IT-North","Without Sequence","73.59","",""
"29/03/2024 03:00:00 - 29/03/2024 04:00:00","BZN|IT-North","Without Sequence","72.40","",""
"29/03/2024 04:00:00 - 29/03/2024 05:00:00","BZN|IT-North","Without Sequence","71.49","",""
"29/03/2024 05:00:00 - 29/03/2024 06:00:00","BZN|IT-North","Without Sequence","79.80","",""
"29/03/2024 06:00:00 - 29/03/2024 07:00:00","BZN|IT-North","Without Sequence","98.70","",""
"29/03/2024 07:00:00 - 29/03/2024 08:00:00","BZN|IT-North","Without Sequence","103.23","",""
"29/03/2024 08:00:00 - 29/03/2024 09:00:00","BZN|IT-North","Without Sequence","106.00","",""
"29/03/2024 09:00:00 - 29/03/2024 10:00:00","BZN|IT-North","Without Sequence","100.28","",""
"29/03/2024 10:00:00 - 29/03/2024 11:00:00","BZN|IT-North","Without Sequence","98.25","",""
"29/03/2024 11:00:00 - 29/03/2024 12:00:00","BZN|IT-North","Without Sequence","90.66","",""
"29/03/2024 12:00:00 - 29/03/2024 13:00:00","BZN|IT-North","Without Sequence","80.09","",""
"29/03/2024 13:00:00 - 29/03/2024 14:00:00","BZN|IT-North","Without Sequence","80.58","",""
"29/03/2024 14:00:00 - 29/03/2024 15:00:00","BZN|IT-North","Without Sequence","89.46","",""
"29/03/2024 15:00:00 - 29/03/2024 16:00:00","BZN|IT-North","Without Sequence","94.19","",""
"29/03/2024 16:00:00 - 29/03/2024 17:00:00","BZN|IT-North","Without Sequence","98.80","",""
"29/03/2024 17:00:00 - 29/03/2024 18:00:00","BZN|IT-North","Without Sequence","100.63","",""
"29/03/2024 18:00:00 - 29/03/2024 19:00:00","BZN|IT-North","Without Sequence","110.00","",""
"29/03/2024 19:00:00 - 29/03/2024 20:00:00","BZN|IT-North","Without Sequence","116.29","",""
"29/03/2024 20:00:00 - 29/03/2024 21:00:00","BZN|IT-North","Without Sequence","110.05","",""
"29/03/2024 21:00:00 - 29/03/2024 22:00:00","BZN|IT-North","Without Sequence","100.63","",""
"29/03/2024 22:00:00 - 29/03/2024 23:00:00","BZN|IT-North","Without Sequence","96.05","",""
"29/03/2024 23:00:00 - 30/03/2024 00:00:00","BZN|IT-North","Without Sequence","89.46","",""
"30/03/2024 00:00:00 - 30/03/2024 01:00:00","BZN|IT-North","Without Sequence","97.91","",""
"30/03/2024 01:00:00 - 30/03/2024 02:00:00","BZN|IT-North","Without Sequence","97.84","",""
"30/03/2024 02:00:00 - 30/03/2024 03:00:00","BZN|IT-North","Without Sequence","97.91","",""
"30/03/2024 03:00:00 - 30/03/2024 04:00:00","BZN|IT-North","Without Sequence","95.00","",""
"30/03/2024 04:00:00 - 30/03/2024 05:00:00","BZN|IT-North","Without Sequence","95.00","",""
"30/03/2024 05:00:00 - 30/03/2024 06:00:00","BZN|IT-North","Without Sequence","97.84","",""
"30/03/2024 06:00:00 - 30/03/2024 07:00:00","BZN|IT-North","Without Sequence","95.84","",""
"30/03/2024 07:00:00 - 30/03/2024 08:00:00","BZN|IT-North","Without Sequence","98.49","",""
"30/03/2024 08:00:00 - 30/03/2024 09:00:00","BZN|IT-North","Without Sequence","95.00","",""
"30/03/2024 09:00:00 - 30/03/2024 10:00:00","BZN|IT-North","Without Sequence","80.00","",""
"30/03/2024 10:00:00 - 30/03/2024 11:00:00","BZN|IT-North","Without Sequence","55.00","",""
"30/03/2024 11:00:00 - 30/03/2024 12:00:00","BZN|IT-North","Without Sequence","30.00","",""
"30/03/2024 12:00:00 - 30/03/2024 13:00:00","BZN|IT-North","Without Sequence","32.70","",""
"30/03/2024 13:00:00 - 30/03/2024 14:00:00","BZN|IT-North","Without Sequence","37.00","",""
"30/03/2024 14:00:00 - 30/03/2024 15:00:00","BZN|IT-North","Without Sequence","17.64","",""
"30/03/2024 15:00:00 - 30/03/2024 16:00:00","BZN|IT-North","Without Sequence","29.94","",""
"30/03/2024 16:00:00 - 30/03/2024 17:00:00","BZN|IT-North","Without Sequence","68.00","",""
"30/03/2024 17:00:00 - 30/03/2024 18:00:00","BZN|IT-North","Without Sequence","91.46","",""
"30/03/2024 18:00:00 - 30/03/2024 19:00:00","BZN|IT-North","Without Sequence","95.00","",""
"30/03/2024 19:00:00 - 30/03/2024 20:00:00","BZN|IT-North","Without Sequence","101.98","",""
"30/03/2024 20:00:00 - 30/03/2024 21:00:00","BZN|IT-North","Without Sequence","99.09","",""
"30/03/2024 21:00:00 - 30/03/2024 22:00:00","BZN|IT-North","Without Sequence","95.00","",""
"30/03/2024 22:00:00 - 30/03/2024 23:00:00","BZN|IT-North","Without Sequence","95.00","",""
"30/03/2024 23:00:00 - 31/03/2024 00:00:00","BZN|IT-North","Without Sequence","89.45","",""
"31/03/2024 00:00:00 - 31/03/2024 01:00:00 (CET)","BZN|IT-North","Without Sequence","93.77","",""
"31/03/2024 01:00:00 (CET) - 31/03/2024 03:00:00 (CEST)","BZN|IT-North","Without Sequence","95.00","",""
"31/03/2024 03:00:00 (CEST) - 31/03/2024 04:00:00","BZN|IT-North","Without Sequence","95.24","",""
"31/03/2024 04:00:00 - 31/03/2024 05:00:00","BZN|IT-North","Without Sequence","95.00","",""
"31/03/2024 05:00:00 - 31/03/2024 06:00:00","BZN|IT-North","Without Sequence","95.46","",""
"31/03/2024 06:00:00 - 31/03/2024 07:00:00","BZN|IT-North","Without Sequence","95.52","",""
"31/03/2024 07:00:00 - 31/03/2024 08:00:00","BZN|IT-North","Without Sequence","96.38","",""
"31/03/2024 08:00:00 - 31/03/2024 09:00:00","BZN|IT-North","Without Sequence","96.38","",""
"31/03/2024 09:00:00 - 31/03/2024 10:00:00","BZN|IT-North","Without Sequence","94.07","",""
"31/03/2024 10:00:00 - 31/03/2024 11:00:00","BZN|IT-North","Without Sequence","91.02","",""
"31/03/2024 11:00:00 - 31/03/2024 12:00:00","BZN|IT-North","Without Sequence","87.37","",""
"31/03/2024 12:00:00 - 31/03/2024 13:00:00","BZN|IT-North","Without Sequence","60.00","",""
"31/03/2024 13:00:00 - 31/03/2024 14:00:00","BZN|IT-North","Without Sequence","40.16","",""
"31/03/2024 14:00:00 - 31/03/2024 15:00:00","BZN|IT-North","Without Sequence","3.54","",""
"31/03/2024 15:00:00 - 31/03/2024 16:00:00","BZN|IT-North","Without Sequence","13.70","",""
"31/03/2024 16:00:00 - 31/03/2024 17:00:00","BZN|IT-North","Without Sequence","59.00","",""
"31/03/2024 17:00:00 - 31/03/2024 18:00:00","BZN|IT-North","Without Sequence","95.52","",""
"31/03/2024 18:00:00 - 31/03/2024 19:00:00","BZN|IT-North","Without Sequence","102.94","",""
"31/03/2024 19:00:00 - 31/03/2024 20:00:00","BZN|IT-North","Without Sequence","124.02","",""
"31/03/2024 20:00:00 - 31/03/2024 21:00:00","BZN|IT-North","Without Sequence","134.90","",""
"31/03/2024 21:00:00 - 31/03/2024 22:00:00","BZN|IT-North","Without Sequence","127.34","",""
"31/03/2024 22:00:00 - 31/03/2024 23:00:00","BZN|IT-North","Without Sequence","111.20","",""
"31/03/2024 23:00:00 - 01/04/2024 00:00:00","BZN|IT-North","Without Sequence","99.44","",""
"01/04/2024 00:00:00 - 01/04/2024 01:00:00","BZN|IT-North","Without Sequence","90.84","",""
"01/04/2024 01:00:00 - 01/04/2024 02:00:00","BZN|IT-North","Without Sequence","90.00","",""
"01/04/2024 02:00:00 - 01/04/2024 03:00:00","BZN|IT-North","Without Sequence","87.67","",""
"01/04/2024 03:00:00 - 01/04/2024 04:00:00","BZN|IT-North","Without Sequence","85.67","",""
"01/04/2024 04:00:00 - 01/04/2024 05:00:00","BZN|IT-North","Without Sequence","87.26","",""
"01/04/2024 05:00:00 - 01/04/2024 06:00:00","BZN|IT-North","Without Sequence","85.61","",""
"01/04/2024 06:00:00 - 01/04/2024 07:00:00","BZN|IT-North","Without Sequence","87.61","",""
"01/04/2024 07:00:00 - 01/04/2024 08:00:00","BZN|IT-North","Without Sequence","87.67","",""
"01/04/2024 08:00:00 - 01/04/2024 09:00:00","BZN|IT-North","Without Sequence","86.55","",""
"01/04/2024 09:00:00 - 01/04/2024 10:00:00","BZN|IT-North","Without Sequence","87.07","",""
"01/04/2024 10:00:00 - 01/04/2024 11:00:00","BZN|IT-North","Without Sequence","73.83","",""
"01/04/2024 11:00:00 - 01/04/2024 12:00:00","BZN|IT-North","Without Sequence","50.73","",""
"01/04/2024 12:00:00 - 01/04/2024 13:00:00","BZN|IT-North","Without Sequence","26.20","",""
