"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"09/11/2024 18:00:00 - 09/11/2024 19:00:00","BZN|PL","Without Sequence","147.24","",""
"09/11/2024 19:00:00 - 09/11/2024 20:00:00","BZN|PL","Without Sequence","139.33","",""
"09/11/2024 20:00:00 - 09/11/2024 21:00:00","BZN|PL","Without Sequence","128.32","",""
"09/11/2024 21:00:00 - 09/11/2024 22:00:00","BZN|PL","Without Sequence","117.96","",""
"09/11/2024 22:00:00 - 09/11/2024 23:00:00","BZN|PL","Without Sequence","114.53","",""
"09/11/2024 23:00:00 - 10/11/2024 00:00:00","BZN|PL","Without Sequence","110.10","",""
"10/11/2024 00:00:00 - 10/11/2024 01:00:00","BZN|PL","Without Sequence","104.99","",""
"10/11/2024 01:00:00 - 10/11/2024 02:00:00","BZN|PL","Without Sequence","102.28","",""
"10/11/2024 02:00:00 - 10/11/2024 03:00:00","BZN|PL","Without Sequence","102.09","",""
"10/11/2024 03:00:00 - 10/11/2024 04:00:00","BZN|PL","Without Sequence","101.02","",""
"10/11/2024 04:00:00 - 10/11/2024 05:00:00","BZN|PL","Without Sequence","101.09","",""
"10/11/2024 05:00:00 - 10/11/2024 06:00:00","BZN|PL","Without Sequence","102.18","",""
"10/11/2024 06:00:00 - 10/11/2024 07:00:00","BZN|PL","Without Sequence","100.45","",""
"10/11/2024 07:00:00 - 10/11/2024 08:00:00","BZN|PL","Without Sequence","102.45","",""
"10/11/2024 08:00:00 - 10/11/2024 09:00:00","BZN|PL","Without Sequence","105.56","",""
"10/11/2024 09:00:00 - 10/11/2024 10:00:00","BZN|PL","Without Sequence","111.00","",""
"10/11/2024 10:00:00 - 10/11/2024 11:00:00","BZN|PL","Without Sequence","112.69","",""
"10/11/2024 11:00:00 - 10/11/2024 12:00:00","BZN|PL","Without Sequence","110.13","",""
"10/11/2024 12:00:00 - 10/11/2024 13:00:00","BZN|PL","Without Sequence","110.92","",""
"10/11/2024 13:00:00 - 10/11/2024 14:00:00","BZN|PL","Without Sequence","108.65","",""
"10/11/2024 14:00:00 - 10/11/2024 15:00:00","BZN|PL","Without Sequence","112.59","",""
"10/11/2024 15:00:00 - 10/11/2024 16:00:00","BZN|PL","Without Sequence","125.92","",""
"10/11/2024 16:00:00 - 10/11/2024 17:00:00","BZN|PL","Without Sequence","134.43","",""
"10/11/2024 17:00:00 - 10/11/2024 18:00:00","BZN|PL","Without Sequence","148.49","",""
"10/11/2024 18:00:00 - 10/11/2024 19:00:00","BZN|PL","Without Sequence","146.11","",""
"10/11/2024 19:00:00 - 10/11/2024 20:00:00","BZN|PL","Without Sequence","138.63","",""
"10/11/2024 20:00:00 - 10/11/2024 21:00:00","BZN|PL","Without Sequence","125.31","",""
"10/11/2024 21:00:00 - 10/11/2024 22:00:00","BZN|PL","Without Sequence","115.28","",""
"10/11/2024 22:00:00 - 10/11/2024 23:00:00","BZN|PL","Without Sequence","111.10","",""
"10/11/2024 23:00:00 - 11/11/2024 00:00:00","BZN|PL","Without Sequence","108.02","",""
"11/11/2024 00:00:00 - 11/11/2024 01:00:00","BZN|PL","Without Sequence","109.67","",""
"11/11/2024 01:00:00 - 11/11/2024 02:00:00","BZN|PL","Without Sequence","103.74","",""
"11/11/2024 02:00:00 - 11/11/2024 03:00:00","BZN|PL","Without Sequence","100.02","",""
"11/11/2024 03:00:00 - 11/11/2024 04:00:00","BZN|PL","Without Sequence","98.26","",""
"11/11/2024 04:00:00 - 11/11/2024 05:00:00","BZN|PL","Without Sequence","98.04","",""
"11/11/2024 05:00:00 - 11/11/2024 06:00:00","BZN|PL","Without Sequence","104.01","",""
"11/11/2024 06:00:00 - 11/11/2024 07:00:00","BZN|PL","Without Sequence","115.25","",""
"11/11/2024 07:00:00 - 11/11/2024 08:00:00","BZN|PL","Without Sequence","122.02","",""
"11/11/2024 08:00:00 - 11/11/2024 09:00:00","BZN|PL","Without Sequence","138.05","",""
"11/11/2024 09:00:00 - 11/11/2024 10:00:00","BZN|PL","Without Sequence","128.88","",""
"11/11/2024 10:00:00 - 11/11/2024 11:00:00","BZN|PL","Without Sequence","128.90","",""
"11/11/2024 11:00:00 - 11/11/2024 12:00:00","BZN|PL","Without Sequence","123.50","",""
"11/11/2024 12:00:00 - 11/11/2024 13:00:00","BZN|PL","Without Sequence","119.39","",""
"11/11/2024 13:00:00 - 11/11/2024 14:00:00","BZN|PL","Without Sequence","129.39","",""
"11/11/2024 14:00:00 - 11/11/2024 15:00:00","BZN|PL","Without Sequence","131.55","",""
"11/11/2024 15:00:00 - 11/11/2024 16:00:00","BZN|PL","Without Sequence","145.52","",""
"11/11/2024 16:00:00 - 11/11/2024 17:00:00","BZN|PL","Without Sequence","160.92","",""
"11/11/2024 17:00:00 - 11/11/2024 18:00:00","BZN|PL","Without Sequence","169.00","",""
"11/11/2024 18:00:00 - 11/11/2024 19:00:00","BZN|PL","Without Sequence","158.66","",""
"11/11/2024 19:00:00 - 11/11/2024 20:00:00","BZN|PL","Without Sequence","145.31","",""
"11/11/2024 20:00:00 - 11/11/2024 21:00:00","BZN|PL","Without Sequence","125.78","",""
"11/11/2024 21:00:00 - 11/11/2024 22:00:00","BZN|PL","Without Sequence","115.57","",""
"11/11/2024 22:00:00 - 11/11/2024 23:00:00","BZN|PL","Without Sequence","110.04","",""
"11/11/2024 23:00:00 - 12/11/2024 00:00:00","BZN|PL","Without Sequence","102.34","",""
"12/11/2024 00:00:00 - 12/11/2024 01:00:00","BZN|PL","Without Sequence","110.08","",""
"12/11/2024 01:00:00 - 12/11/2024 02:00:00","BZN|PL","Without Sequence","104.84","",""
"12/11/2024 02:00:00 - 12/11/2024 03:00:00","BZN|PL","Without Sequence","102.98","",""
"12/11/2024 03:00:00 - 12/11/2024 04:00:00","BZN|PL","Without Sequence","105.67","",""
"12/11/2024 04:00:00 - 12/11/2024 05:00:00","BZN|PL","Without Sequence","109.80","",""
"12/11/2024 05:00:00 - 12/11/2024 06:00:00","BZN|PL","Without Sequence","119.41","",""
"12/11/2024 06:00:00 - 12/11/2024 07:00:00","BZN|PL","Without Sequence","154.59","",""
"12/11/2024 07:00:00 - 12/11/2024 08:00:00","BZN|PL","Without Sequence","195.28","",""
"12/11/2024 08:00:00 - 12/11/2024 09:00:00","BZN|PL","Without Sequence","206.00","",""
"12/11/2024 09:00:00 - 12/11/2024 10:00:00","BZN|PL","Without Sequence","219.43","",""
"12/11/2024 10:00:00 - 12/11/2024 11:00:00","BZN|PL","Without Sequence","194.28","",""
"12/11/2024 11:00:00 - 12/11/2024 12:00:00","BZN|PL","Without Sequence","174.93","",""
"12/11/2024 12:00:00 - 12/11/2024 13:00:00","BZN|PL","Without Sequence","167.35","",""
"12/11/2024 13:00:00 - 12/11/2024 14:00:00","BZN|PL","Without Sequence","157.50","",""
"12/11/2024 14:00:00 - 12/11/2024 15:00:00","BZN|PL","Without Sequence","175.48","",""
"12/11/2024 15:00:00 - 12/11/2024 16:00:00","BZN|PL","Without Sequence","218.73","",""
"12/11/2024 16:00:00 - 12/11/2024 17:00:00","BZN|PL","Without Sequence","283.29","",""
"12/11/2024 17:00:00 - 12/11/2024 18:00:00","BZN|PL","Without Sequence","330.27","",""
"12/11/2024 18:00:00 - 12/11/2024 19:00:00","BZN|PL","Without Sequence","230.36","",""
"12/11/2024 19:00:00 - 12/11/2024 20:00:00","BZN|PL","Without Sequence","184.36","",""
"12/11/2024 20:00:00 - 12/11/2024 21:00:00","BZN|PL","Without Sequence","151.66","",""
"12/11/2024 21:00:00 - 12/11/2024 22:00:00","BZN|PL","Without Sequence","133.53","",""
"12/11/2024 22:00:00 - 12/11/2024 23:00:00","BZN|PL","Without Sequence","124.15","",""
"12/11/2024 23:00:00 - 13/11/2024 00:00:00","BZN|PL","Without Sequence","113.87","",""
"13/11/2024 00:00:00 - 13/11/2024 01:00:00","BZN|PL","Without Sequence","117.78","",""
"13/11/2024 01:00:00 - 13/11/2024 02:00:00","BZN|PL","Without Sequence","112.17","",""
"13/11/2024 02:00:00 - 13/11/2024 03:00:00","BZN|PL","Without Sequence","108.17","",""
"13/11/2024 03:00:00 - 13/11/2024 04:00:00","BZN|PL","Without Sequence","107.90","",""
"13/11/2024 04:00:00 - 13/11/2024 05:00:00","BZN|PL","Without Sequence","111.32","",""
"13/11/2024 05:00:00 - 13/11/2024 06:00:00","BZN|PL","Without Sequence","120.47","",""
"13/11/2024 06:00:00 - 13/11/2024 07:00:00","BZN|PL","Without Sequence","171.94","",""
"13/11/2024 07:00:00 - 13/11/2024 08:00:00","BZN|PL","Without Sequence","206.62","",""
"13/11/2024 08:00:00 - 13/11/2024 09:00:00","BZN|PL","Without Sequence","266.76","",""
"13/11/2024 09:00:00 - 13/11/2024 10:00:00","BZN|PL","Without Sequence","260.89","",""
"13/11/2024 10:00:00 - 13/11/2024 11:00:00","BZN|PL","Without Sequence","247.96","",""
"13/11/2024 11:00:00 - 13/11/2024 12:00:00","BZN|PL","Without Sequence","231.02","",""
"13/11/2024 12:00:00 - 13/11/2024 13:00:00","BZN|PL","Without Sequence","226.74","",""
"13/11/2024 13:00:00 - 13/11/2024 14:00:00","BZN|PL","Without Sequence","227.39","",""
"13/11/2024 14:00:00 - 13/11/2024 15:00:00","BZN|PL","Without Sequence","228.24","",""
"13/11/2024 15:00:00 - 13/11/2024 16:00:00","BZN|PL","Without Sequence","251.27","",""
"13/11/2024 16:00:00 - 13/11/2024 17:00:00","BZN|PL","Without Sequence","252.50","",""
"13/11/2024 17:00:00 - 13/11/2024 18:00:00","BZN|PL","Without Sequence","252.51","",""
"13/11/2024 18:00:00 - 13/11/2024 19:00:00","BZN|PL","Without Sequence","216.13","",""
"13/11/2024 19:00:00 - 13/11/2024 20:00:00","BZN|PL","Without Sequence","186.92","",""
"13/11/2024 20:00:00 - 13/11/2024 21:00:00","BZN|PL","Without Sequence","151.98","",""
"13/11/2024 21:00:00 - 13/11/2024 22:00:00","BZN|PL","Without Sequence","120.60","",""
"13/11/2024 22:00:00 - 13/11/2024 23:00:00","BZN|PL","Without Sequence","115.65","",""
"13/11/2024 23:00:00 - 14/11/2024 00:00:00","BZN|PL","Without Sequence","101.97","",""
"14/11/2024 00:00:00 - 14/11/2024 01:00:00","BZN|PL","Without Sequence","108.21","",""
"14/11/2024 01:00:00 - 14/11/2024 02:00:00","BZN|PL","Without Sequence","97.85","",""
"14/11/2024 02:00:00 - 14/11/2024 03:00:00","BZN|PL","Without Sequence","93.71","",""
"14/11/2024 03:00:00 - 14/11/2024 04:00:00","BZN|PL","Without Sequence","92.02","",""
"14/11/2024 04:00:00 - 14/11/2024 05:00:00","BZN|PL","Without Sequence","89.79","",""
"14/11/2024 05:00:00 - 14/11/2024 06:00:00","BZN|PL","Without Sequence","101.42","",""
"14/11/2024 06:00:00 - 14/11/2024 07:00:00","BZN|PL","Without Sequence","122.49","",""
"14/11/2024 07:00:00 - 14/11/2024 08:00:00","BZN|PL","Without Sequence","131.83","",""
"14/11/2024 08:00:00 - 14/11/2024 09:00:00","BZN|PL","Without Sequence","145.20","",""
"14/11/2024 09:00:00 - 14/11/2024 10:00:00","BZN|PL","Without Sequence","144.71","",""
"14/11/2024 10:00:00 - 14/11/2024 11:00:00","BZN|PL","Without Sequence","139.59","",""
"14/11/2024 11:00:00 - 14/11/2024 12:00:00","BZN|PL","Without Sequence","143.49","",""
"14/11/2024 12:00:00 - 14/11/2024 13:00:00","BZN|PL","Without Sequence","141.84","",""
"14/11/2024 13:00:00 - 14/11/2024 14:00:00","BZN|PL","Without Sequence","150.34","",""
"14/11/2024 14:00:00 - 14/11/2024 15:00:00","BZN|PL","Without Sequence","149.67","",""
"14/11/2024 15:00:00 - 14/11/2024 16:00:00","BZN|PL","Without Sequence","149.81","",""
"14/11/2024 16:00:00 - 14/11/2024 17:00:00","BZN|PL","Without Sequence","161.74","",""
"14/11/2024 17:00:00 - 14/11/2024 18:00:00","BZN|PL","Without Sequence","149.67","",""
"14/11/2024 18:00:00 - 14/11/2024 19:00:00","BZN|PL","Without Sequence","135.34","",""
"14/11/2024 19:00:00 - 14/11/2024 20:00:00","BZN|PL","Without Sequence","145.05","",""
"14/11/2024 20:00:00 - 14/11/2024 21:00:00","BZN|PL","Without Sequence","131.57","",""
"14/11/2024 21:00:00 - 14/11/2024 22:00:00","BZN|PL","Without Sequence","129.96","",""
"14/11/2024 22:00:00 - 14/11/2024 23:00:00","BZN|PL","Without Sequence","120.50","",""
"14/11/2024 23:00:00 - 15/11/2024 00:00:00","BZN|PL","Without Sequence","109.60","",""
"15/11/2024 00:00:00 - 15/11/2024 01:00:00","BZN|PL","Without Sequence","102.84","",""
"15/11/2024 01:00:00 - 15/11/2024 02:00:00","BZN|PL","Without Sequence","99.52","",""
"15/11/2024 02:00:00 - 15/11/2024 03:00:00","BZN|PL","Without Sequence","100.21","",""
"15/11/2024 03:00:00 - 15/11/2024 04:00:00","BZN|PL","Without Sequence","99.11","",""
"15/11/2024 04:00:00 - 15/11/2024 05:00:00","BZN|PL","Without Sequence","101.85","",""
"15/11/2024 05:00:00 - 15/11/2024 06:00:00","BZN|PL","Without Sequence","102.25","",""
"15/11/2024 06:00:00 - 15/11/2024 07:00:00","BZN|PL","Without Sequence","132.84","",""
"15/11/2024 07:00:00 - 15/11/2024 08:00:00","BZN|PL","Without Sequence","134.33","",""
"15/11/2024 08:00:00 - 15/11/2024 09:00:00","BZN|PL","Without Sequence","152.93","",""
"15/11/2024 09:00:00 - 15/11/2024 10:00:00","BZN|PL","Without Sequence","151.75","",""
"15/11/2024 10:00:00 - 15/11/2024 11:00:00","BZN|PL","Without Sequence","134.32","",""
"15/11/2024 11:00:00 - 15/11/2024 12:00:00","BZN|PL","Without Sequence","133.40","",""
"15/11/2024 12:00:00 - 15/11/2024 13:00:00","BZN|PL","Without Sequence","125.99","",""
"15/11/2024 13:00:00 - 15/11/2024 14:00:00","BZN|PL","Without Sequence","123.21","",""
"15/11/2024 14:00:00 - 15/11/2024 15:00:00","BZN|PL","Without Sequence","125.84","",""
"15/11/2024 15:00:00 - 15/11/2024 16:00:00","BZN|PL","Without Sequence","134.35","",""
"15/11/2024 16:00:00 - 15/11/2024 17:00:00","BZN|PL","Without Sequence","110.64","",""
"15/11/2024 17:00:00 - 15/11/2024 18:00:00","BZN|PL","Without Sequence","108.38","",""
"15/11/2024 18:00:00 - 15/11/2024 19:00:00","BZN|PL","Without Sequence","112.91","",""
"15/11/2024 19:00:00 - 15/11/2024 20:00:00","BZN|PL","Without Sequence","99.53","",""
"15/11/2024 20:00:00 - 15/11/2024 21:00:00","BZN|PL","Without Sequence","94.79","",""
"15/11/2024 21:00:00 - 15/11/2024 22:00:00","BZN|PL","Without Sequence","90.39","",""
"15/11/2024 22:00:00 - 15/11/2024 23:00:00","BZN|PL","Without Sequence","82.76","",""
"15/11/2024 23:00:00 - 16/11/2024 00:00:00","BZN|PL","Without Sequence","81.91","",""
"16/11/2024 00:00:00 - 16/11/2024 01:00:00","BZN|PL","Without Sequence","81.65","",""
"16/11/2024 01:00:00 - 16/11/2024 02:00:00","BZN|PL","Without Sequence","74.06","",""
"16/11/2024 02:00:00 - 16/11/2024 03:00:00","BZN|PL","Without Sequence","69.42","",""
"16/11/2024 03:00:00 - 16/11/2024 04:00:00","BZN|PL","Without Sequence","60.12","",""
"16/11/2024 04:00:00 - 16/11/2024 05:00:00","BZN|PL","Without Sequence","60.17","",""
"16/11/2024 05:00:00 - 16/11/2024 06:00:00","BZN|PL","Without Sequence","53.23","",""
"16/11/2024 06:00:00 - 16/11/2024 07:00:00","BZN|PL","Without Sequence","72.56","",""
"16/11/2024 07:00:00 - 16/11/2024 08:00:00","BZN|PL","Without Sequence","87.19","",""
"16/11/2024 08:00:00 - 16/11/2024 09:00:00","BZN|PL","Without Sequence","92.32","",""
"16/11/2024 09:00:00 - 16/11/2024 10:00:00","BZN|PL","Without Sequence","96.52","",""
"16/11/2024 10:00:00 - 16/11/2024 11:00:00","BZN|PL","Without Sequence","88.17","",""
"16/11/2024 11:00:00 - 16/11/2024 12:00:00","BZN|PL","Without Sequence","81.73","",""
"16/11/2024 12:00:00 - 16/11/2024 13:00:00","BZN|PL","Without Sequence","84.70","",""
"16/11/2024 13:00:00 - 16/11/2024 14:00:00","BZN|PL","Without Sequence","87.21","",""
"16/11/2024 14:00:00 - 16/11/2024 15:00:00","BZN|PL","Without Sequence","91.71","",""
"16/11/2024 15:00:00 - 16/11/2024 16:00:00","BZN|PL","Without Sequence","96.76","",""
"16/11/2024 16:00:00 - 16/11/2024 17:00:00","BZN|PL","Without Sequence","97.14","",""
"16/11/2024 17:00:00 - 16/11/2024 18:00:00","BZN|PL","Without Sequence","103.48","",""
"16/11/2024 18:00:00 - 16/11/2024 19:00:00","BZN|PL","Without Sequence","96.25","",""
"16/11/2024 19:00:00 - 16/11/2024 20:00:00","BZN|PL","Without Sequence","130.67","",""
"16/11/2024 20:00:00 - 16/11/2024 21:00:00","BZN|PL","Without Sequence","104.29","",""
"16/11/2024 21:00:00 - 16/11/2024 22:00:00","BZN|PL","Without Sequence","90.66","",""
"16/11/2024 22:00:00 - 16/11/2024 23:00:00","BZN|PL","Without Sequence","79.62","",""
"16/11/2024 23:00:00 - 17/11/2024 00:00:00","BZN|PL","Without Sequence","21.52","",""
"17/11/2024 00:00:00 - 17/11/2024 01:00:00","BZN|PL","Without Sequence","-0.14","",""
"17/11/2024 01:00:00 - 17/11/2024 02:00:00","BZN|PL","Without Sequence","-0.01","",""
"17/11/2024 02:00:00 - 17/11/2024 03:00:00","BZN|PL","Without Sequence","-0.10","",""
"17/11/2024 03:00:00 - 17/11/2024 04:00:00","BZN|PL","Without Sequence","-0.04","",""
"17/11/2024 04:00:00 - 17/11/2024 05:00:00","BZN|PL","Without Sequence","-0.01","",""
"17/11/2024 05:00:00 - 17/11/2024 06:00:00","BZN|PL","Without Sequence","0.85","",""
"17/11/2024 06:00:00 - 17/11/2024 07:00:00","BZN|PL","Without Sequence","2.34","",""
"17/11/2024 07:00:00 - 17/11/2024 08:00:00","BZN|PL","Without Sequence","7.08","",""
"17/11/2024 08:00:00 - 17/11/2024 09:00:00","BZN|PL","Without Sequence","50.08","",""
"17/11/2024 09:00:00 - 17/11/2024 10:00:00","BZN|PL","Without Sequence","77.81","",""
"17/11/2024 10:00:00 - 17/11/2024 11:00:00","BZN|PL","Without Sequence","50.00","",""
"17/11/2024 11:00:00 - 17/11/2024 12:00:00","BZN|PL","Without Sequence","65.21","",""
"17/11/2024 12:00:00 - 17/11/2024 13:00:00","BZN|PL","Without Sequence","75.93","",""
"17/11/2024 13:00:00 - 17/11/2024 14:00:00","BZN|PL","Without Sequence","77.53","",""
"17/11/2024 14:00:00 - 17/11/2024 15:00:00","BZN|PL","Without Sequence","89.76","",""
"17/11/2024 15:00:00 - 17/11/2024 16:00:00","BZN|PL","Without Sequence","83.75","",""
"17/11/2024 16:00:00 - 17/11/2024 17:00:00","BZN|PL","Without Sequence","101.86","",""
"17/11/2024 17:00:00 - 17/11/2024 18:00:00","BZN|PL","Without Sequence","110.52","",""
"17/11/2024 18:00:00 - 17/11/2024 19:00:00","BZN|PL","Without Sequence","100.88","",""
"17/11/2024 19:00:00 - 17/11/2024 20:00:00","BZN|PL","Without Sequence","89.36","",""
"17/11/2024 20:00:00 - 17/11/2024 21:00:00","BZN|PL","Without Sequence","91.70","",""
"17/11/2024 21:00:00 - 17/11/2024 22:00:00","BZN|PL","Without Sequence","85.21","",""
"17/11/2024 22:00:00 - 17/11/2024 23:00:00","BZN|PL","Without Sequence","80.52","",""
"17/11/2024 23:00:00 - 18/11/2024 00:00:00","BZN|PL","Without Sequence","20.21","",""
"18/11/2024 00:00:00 - 18/11/2024 01:00:00","BZN|PL","Without Sequence","-1.16","",""
"18/11/2024 01:00:00 - 18/11/2024 02:00:00","BZN|PL","Without Sequence","8.79","",""
"18/11/2024 02:00:00 - 18/11/2024 03:00:00","BZN|PL","Without Sequence","3.47","",""
"18/11/2024 03:00:00 - 18/11/2024 04:00:00","BZN|PL","Without Sequence","-1.27","",""
"18/11/2024 04:00:00 - 18/11/2024 05:00:00","BZN|PL","Without Sequence","8.67","",""
"18/11/2024 05:00:00 - 18/11/2024 06:00:00","BZN|PL","Without Sequence","34.23","",""
"18/11/2024 06:00:00 - 18/11/2024 07:00:00","BZN|PL","Without Sequence","100.59","",""
"18/11/2024 07:00:00 - 18/11/2024 08:00:00","BZN|PL","Without Sequence","108.45","",""
"18/11/2024 08:00:00 - 18/11/2024 09:00:00","BZN|PL","Without Sequence","121.06","",""
"18/11/2024 09:00:00 - 18/11/2024 10:00:00","BZN|PL","Without Sequence","104.63","",""
"18/11/2024 10:00:00 - 18/11/2024 11:00:00","BZN|PL","Without Sequence","86.87","",""
"18/11/2024 11:00:00 - 18/11/2024 12:00:00","BZN|PL","Without Sequence","80.94","",""
"18/11/2024 12:00:00 - 18/11/2024 13:00:00","BZN|PL","Without Sequence","85.06","",""
"18/11/2024 13:00:00 - 18/11/2024 14:00:00","BZN|PL","Without Sequence","107.62","",""
"18/11/2024 14:00:00 - 18/11/2024 15:00:00","BZN|PL","Without Sequence","130.35","",""
"18/11/2024 15:00:00 - 18/11/2024 16:00:00","BZN|PL","Without Sequence","146.28","",""
"18/11/2024 16:00:00 - 18/11/2024 17:00:00","BZN|PL","Without Sequence","160.46","",""
"18/11/2024 17:00:00 - 18/11/2024 18:00:00","BZN|PL","Without Sequence","179.34","",""
"18/11/2024 18:00:00 - 18/11/2024 19:00:00","BZN|PL","Without Sequence","177.17","",""
"18/11/2024 19:00:00 - 18/11/2024 20:00:00","BZN|PL","Without Sequence","166.04","",""
"18/11/2024 20:00:00 - 18/11/2024 21:00:00","BZN|PL","Without Sequence","98.53","",""
"18/11/2024 21:00:00 - 18/11/2024 22:00:00","BZN|PL","Without Sequence","100.26","",""
"18/11/2024 22:00:00 - 18/11/2024 23:00:00","BZN|PL","Without Sequence","105.14","",""
"18/11/2024 23:00:00 - 19/11/2024 00:00:00","BZN|PL","Without Sequence","83.95","",""
"19/11/2024 00:00:00 - 19/11/2024 01:00:00","BZN|PL","Without Sequence","95.15","",""
"19/11/2024 01:00:00 - 19/11/2024 02:00:00","BZN|PL","Without Sequence","94.75","",""
"19/11/2024 02:00:00 - 19/11/2024 03:00:00","BZN|PL","Without Sequence","92.27","",""
"19/11/2024 03:00:00 - 19/11/2024 04:00:00","BZN|PL","Without Sequence","93.18","",""
"19/11/2024 04:00:00 - 19/11/2024 05:00:00","BZN|PL","Without Sequence","96.42","",""
"19/11/2024 05:00:00 - 19/11/2024 06:00:00","BZN|PL","Without Sequence","96.40","",""
"19/11/2024 06:00:00 - 19/11/2024 07:00:00","BZN|PL","Without Sequence","136.61","",""
"19/11/2024 07:00:00 - 19/11/2024 08:00:00","BZN|PL","Without Sequence","153.64","",""
"19/11/2024 08:00:00 - 19/11/2024 09:00:00","BZN|PL","Without Sequence","163.08","",""
"19/11/2024 09:00:00 - 19/11/2024 10:00:00","BZN|PL","Without Sequence","155.67","",""
"19/11/2024 10:00:00 - 19/11/2024 11:00:00","BZN|PL","Without Sequence","142.43","",""
"19/11/2024 11:00:00 - 19/11/2024 12:00:00","BZN|PL","Without Sequence","152.04","",""
"19/11/2024 12:00:00 - 19/11/2024 13:00:00","BZN|PL","Without Sequence","141.59","",""
"19/11/2024 13:00:00 - 19/11/2024 14:00:00","BZN|PL","Without Sequence","136.80","",""
"19/11/2024 14:00:00 - 19/11/2024 15:00:00","BZN|PL","Without Sequence","135.52","",""
"19/11/2024 15:00:00 - 19/11/2024 16:00:00","BZN|PL","Without Sequence","136.61","",""
"19/11/2024 16:00:00 - 19/11/2024 17:00:00","BZN|PL","Without Sequence","122.37","",""
"19/11/2024 17:00:00 - 19/11/2024 18:00:00","BZN|PL","Without Sequence","122.94","",""
"19/11/2024 18:00:00 - 19/11/2024 19:00:00","BZN|PL","Without Sequence","126.23","",""
"19/11/2024 19:00:00 - 19/11/2024 20:00:00","BZN|PL","Without Sequence","122.87","",""
"19/11/2024 20:00:00 - 19/11/2024 21:00:00","BZN|PL","Without Sequence","115.75","",""
"19/11/2024 21:00:00 - 19/11/2024 22:00:00","BZN|PL","Without Sequence","94.90","",""
"19/11/2024 22:00:00 - 19/11/2024 23:00:00","BZN|PL","Without Sequence","83.37","",""
"19/11/2024 23:00:00 - 20/11/2024 00:00:00","BZN|PL","Without Sequence","78.49","",""
"20/11/2024 00:00:00 - 20/11/2024 01:00:00","BZN|PL","Without Sequence","61.44","",""
"20/11/2024 01:00:00 - 20/11/2024 02:00:00","BZN|PL","Without Sequence","50.82","",""
"20/11/2024 02:00:00 - 20/11/2024 03:00:00","BZN|PL","Without Sequence","57.79","",""
"20/11/2024 03:00:00 - 20/11/2024 04:00:00","BZN|PL","Without Sequence","74.86","",""
"20/11/2024 04:00:00 - 20/11/2024 05:00:00","BZN|PL","Without Sequence","76.22","",""
"20/11/2024 05:00:00 - 20/11/2024 06:00:00","BZN|PL","Without Sequence","95.46","",""
"20/11/2024 06:00:00 - 20/11/2024 07:00:00","BZN|PL","Without Sequence","118.47","",""
"20/11/2024 07:00:00 - 20/11/2024 08:00:00","BZN|PL","Without Sequence","137.83","",""
"20/11/2024 08:00:00 - 20/11/2024 09:00:00","BZN|PL","Without Sequence","142.87","",""
"20/11/2024 09:00:00 - 20/11/2024 10:00:00","BZN|PL","Without Sequence","140.57","",""
"20/11/2024 10:00:00 - 20/11/2024 11:00:00","BZN|PL","Without Sequence","125.18","",""
"20/11/2024 11:00:00 - 20/11/2024 12:00:00","BZN|PL","Without Sequence","121.31","",""
"20/11/2024 12:00:00 - 20/11/2024 13:00:00","BZN|PL","Without Sequence","111.97","",""
"20/11/2024 13:00:00 - 20/11/2024 14:00:00","BZN|PL","Without Sequence","116.32","",""
"20/11/2024 14:00:00 - 20/11/2024 15:00:00","BZN|PL","Without Sequence","120.86","",""
"20/11/2024 15:00:00 - 20/11/2024 16:00:00","BZN|PL","Without Sequence","138.85","",""
"20/11/2024 16:00:00 - 20/11/2024 17:00:00","BZN|PL","Without Sequence","151.34","",""
"20/11/2024 17:00:00 - 20/11/2024 18:00:00","BZN|PL","Without Sequence","153.68","",""
"20/11/2024 18:00:00 - 20/11/2024 19:00:00","BZN|PL","Without Sequence","153.44","",""
"20/11/2024 19:00:00 - 20/11/2024 20:00:00","BZN|PL","Without Sequence","148.42","",""
"20/11/2024 20:00:00 - 20/11/2024 21:00:00","BZN|PL","Without Sequence","135.98","",""
"20/11/2024 21:00:00 - 20/11/2024 22:00:00","BZN|PL","Without Sequence","125.50","",""
"20/11/2024 22:00:00 - 20/11/2024 23:00:00","BZN|PL","Without Sequence","116.59","",""
"20/11/2024 23:00:00 - 21/11/2024 00:00:00","BZN|PL","Without Sequence","103.50","",""
"21/11/2024 00:00:00 - 21/11/2024 01:00:00","BZN|PL","Without Sequence","93.96","",""
"21/11/2024 01:00:00 - 21/11/2024 02:00:00","BZN|PL","Without Sequence","90.40","",""
"21/11/2024 02:00:00 - 21/11/2024 03:00:00","BZN|PL","Without Sequence","86.80","",""
"21/11/2024 03:00:00 - 21/11/2024 04:00:00","BZN|PL","Without Sequence","84.15","",""
"21/11/2024 04:00:00 - 21/11/2024 05:00:00","BZN|PL","Without Sequence","84.23","",""
"21/11/2024 05:00:00 - 21/11/2024 06:00:00","BZN|PL","Without Sequence","95.22","",""
"21/11/2024 06:00:00 - 21/11/2024 07:00:00","BZN|PL","Without Sequence","108.67","",""
"21/11/2024 07:00:00 - 21/11/2024 08:00:00","BZN|PL","Without Sequence","118.74","",""
