"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"15/10/2024 05:00:00 - 15/10/2024 06:00:00","BZN|CH","Without Sequence","91.21","",""
"15/10/2024 06:00:00 - 15/10/2024 07:00:00","BZN|CH","Without Sequence","94.03","",""
"15/10/2024 07:00:00 - 15/10/2024 08:00:00","BZN|CH","Without Sequence","157.24","",""
"15/10/2024 08:00:00 - 15/10/2024 09:00:00","BZN|CH","Without Sequence","164.25","",""
"15/10/2024 09:00:00 - 15/10/2024 10:00:00","BZN|CH","Without Sequence","117.56","",""
"15/10/2024 10:00:00 - 15/10/2024 11:00:00","BZN|CH","Without Sequence","96.81","",""
"15/10/2024 11:00:00 - 15/10/2024 12:00:00","BZN|CH","Without Sequence","86.32","",""
"15/10/2024 12:00:00 - 15/10/2024 13:00:00","BZN|CH","Without Sequence","77.64","",""
"15/10/2024 13:00:00 - 15/10/2024 14:00:00","BZN|CH","Without Sequence","75.92","",""
"15/10/2024 14:00:00 - 15/10/2024 15:00:00","BZN|CH","Without Sequence","76.77","",""
"15/10/2024 15:00:00 - 15/10/2024 16:00:00","BZN|CH","Without Sequence","83.52","",""
"15/10/2024 16:00:00 - 15/10/2024 17:00:00","BZN|CH","Without Sequence","90.00","",""
"15/10/2024 17:00:00 - 15/10/2024 18:00:00","BZN|CH","Without Sequence","98.30","",""
"15/10/2024 18:00:00 - 15/10/2024 19:00:00","BZN|CH","Without Sequence","101.06","",""
"15/10/2024 19:00:00 - 15/10/2024 20:00:00","BZN|CH","Without Sequence","101.58","",""
"15/10/2024 20:00:00 - 15/10/2024 21:00:00","BZN|CH","Without Sequence","92.59","",""
"15/10/2024 21:00:00 - 15/10/2024 22:00:00","BZN|CH","Without Sequence","79.30","",""
"15/10/2024 22:00:00 - 15/10/2024 23:00:00","BZN|CH","Without Sequence","63.27","",""
"15/10/2024 23:00:00 - 16/10/2024 00:00:00","BZN|CH","Without Sequence","55.80","",""
"16/10/2024 00:00:00 - 16/10/2024 01:00:00","BZN|CH","Without Sequence","33.03","",""
"16/10/2024 01:00:00 - 16/10/2024 02:00:00","BZN|CH","Without Sequence","24.93","",""
"16/10/2024 02:00:00 - 16/10/2024 03:00:00","BZN|CH","Without Sequence","20.94","",""
"16/10/2024 03:00:00 - 16/10/2024 04:00:00","BZN|CH","Without Sequence","16.70","",""
"16/10/2024 04:00:00 - 16/10/2024 05:00:00","BZN|CH","Without Sequence","13.36","",""
"16/10/2024 05:00:00 - 16/10/2024 06:00:00","BZN|CH","Without Sequence","24.50","",""
"16/10/2024 06:00:00 - 16/10/2024 07:00:00","BZN|CH","Without Sequence","48.10","",""
"16/10/2024 07:00:00 - 16/10/2024 08:00:00","BZN|CH","Without Sequence","67.51","",""
"16/10/2024 08:00:00 - 16/10/2024 09:00:00","BZN|CH","Without Sequence","63.94","",""
"16/10/2024 09:00:00 - 16/10/2024 10:00:00","BZN|CH","Without Sequence","48.74","",""
"16/10/2024 10:00:00 - 16/10/2024 11:00:00","BZN|CH","Without Sequence","25.63","",""
"16/10/2024 11:00:00 - 16/10/2024 12:00:00","BZN|CH","Without Sequence","17.08","",""
"16/10/2024 12:00:00 - 16/10/2024 13:00:00","BZN|CH","Without Sequence","7.89","",""
"16/10/2024 13:00:00 - 16/10/2024 14:00:00","BZN|CH","Without Sequence","3.22","",""
"16/10/2024 14:00:00 - 16/10/2024 15:00:00","BZN|CH","Without Sequence","4.84","",""
"16/10/2024 15:00:00 - 16/10/2024 16:00:00","BZN|CH","Without Sequence","18.07","",""
"16/10/2024 16:00:00 - 16/10/2024 17:00:00","BZN|CH","Without Sequence","46.01","",""
"16/10/2024 17:00:00 - 16/10/2024 18:00:00","BZN|CH","Without Sequence","68.86","",""
"16/10/2024 18:00:00 - 16/10/2024 19:00:00","BZN|CH","Without Sequence","77.31","",""
"16/10/2024 19:00:00 - 16/10/2024 20:00:00","BZN|CH","Without Sequence","85.21","",""
"16/10/2024 20:00:00 - 16/10/2024 21:00:00","BZN|CH","Without Sequence","67.41","",""
"16/10/2024 21:00:00 - 16/10/2024 22:00:00","BZN|CH","Without Sequence","52.02","",""
"16/10/2024 22:00:00 - 16/10/2024 23:00:00","BZN|CH","Without Sequence","45.44","",""
"16/10/2024 23:00:00 - 17/10/2024 00:00:00","BZN|CH","Without Sequence","33.05","",""
"17/10/2024 00:00:00 - 17/10/2024 01:00:00","BZN|CH","Without Sequence","12.67","",""
"17/10/2024 01:00:00 - 17/10/2024 02:00:00","BZN|CH","Without Sequence","4.87","",""
"17/10/2024 02:00:00 - 17/10/2024 03:00:00","BZN|CH","Without Sequence","5.72","",""
"17/10/2024 03:00:00 - 17/10/2024 04:00:00","BZN|CH","Without Sequence","3.47","",""
"17/10/2024 04:00:00 - 17/10/2024 05:00:00","BZN|CH","Without Sequence","6.69","",""
"17/10/2024 05:00:00 - 17/10/2024 06:00:00","BZN|CH","Without Sequence","23.05","",""
"17/10/2024 06:00:00 - 17/10/2024 07:00:00","BZN|CH","Without Sequence","61.18","",""
"17/10/2024 07:00:00 - 17/10/2024 08:00:00","BZN|CH","Without Sequence","78.63","",""
"17/10/2024 08:00:00 - 17/10/2024 09:00:00","BZN|CH","Without Sequence","80.03","",""
"17/10/2024 09:00:00 - 17/10/2024 10:00:00","BZN|CH","Without Sequence","68.16","",""
"17/10/2024 10:00:00 - 17/10/2024 11:00:00","BZN|CH","Without Sequence","59.91","",""
"17/10/2024 11:00:00 - 17/10/2024 12:00:00","BZN|CH","Without Sequence","53.23","",""
"17/10/2024 12:00:00 - 17/10/2024 13:00:00","BZN|CH","Without Sequence","48.17","",""
"17/10/2024 13:00:00 - 17/10/2024 14:00:00","BZN|CH","Without Sequence","48.77","",""
"17/10/2024 14:00:00 - 17/10/2024 15:00:00","BZN|CH","Without Sequence","59.04","",""
"17/10/2024 15:00:00 - 17/10/2024 16:00:00","BZN|CH","Without Sequence","61.19","",""
"17/10/2024 16:00:00 - 17/10/2024 17:00:00","BZN|CH","Without Sequence","82.26","",""
"17/10/2024 17:00:00 - 17/10/2024 18:00:00","BZN|CH","Without Sequence","85.54","",""
"17/10/2024 18:00:00 - 17/10/2024 19:00:00","BZN|CH","Without Sequence","90.20","",""
"17/10/2024 19:00:00 - 17/10/2024 20:00:00","BZN|CH","Without Sequence","101.56","",""
"17/10/2024 20:00:00 - 17/10/2024 21:00:00","BZN|CH","Without Sequence","88.26","",""
"17/10/2024 21:00:00 - 17/10/2024 22:00:00","BZN|CH","Without Sequence","84.94","",""
"17/10/2024 22:00:00 - 17/10/2024 23:00:00","BZN|CH","Without Sequence","82.91","",""
"17/10/2024 23:00:00 - 18/10/2024 00:00:00","BZN|CH","Without Sequence","76.72","",""
"18/10/2024 00:00:00 - 18/10/2024 01:00:00","BZN|CH","Without Sequence","78.59","",""
"18/10/2024 01:00:00 - 18/10/2024 02:00:00","BZN|CH","Without Sequence","75.05","",""
"18/10/2024 02:00:00 - 18/10/2024 03:00:00","BZN|CH","Without Sequence","76.99","",""
"18/10/2024 03:00:00 - 18/10/2024 04:00:00","BZN|CH","Without Sequence","74.70","",""
"18/10/2024 04:00:00 - 18/10/2024 05:00:00","BZN|CH","Without Sequence","74.95","",""
"18/10/2024 05:00:00 - 18/10/2024 06:00:00","BZN|CH","Without Sequence","80.26","",""
"18/10/2024 06:00:00 - 18/10/2024 07:00:00","BZN|CH","Without Sequence","89.92","",""
"18/10/2024 07:00:00 - 18/10/2024 08:00:00","BZN|CH","Without Sequence","93.90","",""
"18/10/2024 08:00:00 - 18/10/2024 09:00:00","BZN|CH","Without Sequence","99.45","",""
"18/10/2024 09:00:00 - 18/10/2024 10:00:00","BZN|CH","Without Sequence","94.51","",""
"18/10/2024 10:00:00 - 18/10/2024 11:00:00","BZN|CH","Without Sequence","87.95","",""
"18/10/2024 11:00:00 - 18/10/2024 12:00:00","BZN|CH","Without Sequence","81.94","",""
"18/10/2024 12:00:00 - 18/10/2024 13:00:00","BZN|CH","Without Sequence","76.64","",""
"18/10/2024 13:00:00 - 18/10/2024 14:00:00","BZN|CH","Without Sequence","74.84","",""
"18/10/2024 14:00:00 - 18/10/2024 15:00:00","BZN|CH","Without Sequence","74.80","",""
"18/10/2024 15:00:00 - 18/10/2024 16:00:00","BZN|CH","Without Sequence","82.01","",""
"18/10/2024 16:00:00 - 18/10/2024 17:00:00","BZN|CH","Without Sequence","88.12","",""
"18/10/2024 17:00:00 - 18/10/2024 18:00:00","BZN|CH","Without Sequence","90.21","",""
"18/10/2024 18:00:00 - 18/10/2024 19:00:00","BZN|CH","Without Sequence","96.54","",""
"18/10/2024 19:00:00 - 18/10/2024 20:00:00","BZN|CH","Without Sequence","120.79","",""
"18/10/2024 20:00:00 - 18/10/2024 21:00:00","BZN|CH","Without Sequence","102.09","",""
"18/10/2024 21:00:00 - 18/10/2024 22:00:00","BZN|CH","Without Sequence","88.94","",""
"18/10/2024 22:00:00 - 18/10/2024 23:00:00","BZN|CH","Without Sequence","83.00","",""
"18/10/2024 23:00:00 - 19/10/2024 00:00:00","BZN|CH","Without Sequence","75.46","",""
"19/10/2024 00:00:00 - 19/10/2024 01:00:00","BZN|CH","Without Sequence","79.21","",""
"19/10/2024 01:00:00 - 19/10/2024 02:00:00","BZN|CH","Without Sequence","74.89","",""
"19/10/2024 02:00:00 - 19/10/2024 03:00:00","BZN|CH","Without Sequence","73.36","",""
"19/10/2024 03:00:00 - 19/10/2024 04:00:00","BZN|CH","Without Sequence","72.72","",""
"19/10/2024 04:00:00 - 19/10/2024 05:00:00","BZN|CH","Without Sequence","72.19","",""
"19/10/2024 05:00:00 - 19/10/2024 06:00:00","BZN|CH","Without Sequence","72.87","",""
"19/10/2024 06:00:00 - 19/10/2024 07:00:00","BZN|CH","Without Sequence","76.83","",""
"19/10/2024 07:00:00 - 19/10/2024 08:00:00","BZN|CH","Without Sequence","87.30","",""
"19/10/2024 08:00:00 - 19/10/2024 09:00:00","BZN|CH","Without Sequence","88.99","",""
"19/10/2024 09:00:00 - 19/10/2024 10:00:00","BZN|CH","Without Sequence","87.01","",""
"19/10/2024 10:00:00 - 19/10/2024 11:00:00","BZN|CH","Without Sequence","79.10","",""
"19/10/2024 11:00:00 - 19/10/2024 12:00:00","BZN|CH","Without Sequence","73.00","",""
"19/10/2024 12:00:00 - 19/10/2024 13:00:00","BZN|CH","Without Sequence","64.81","",""
"19/10/2024 13:00:00 - 19/10/2024 14:00:00","BZN|CH","Without Sequence","58.87","",""
"19/10/2024 14:00:00 - 19/10/2024 15:00:00","BZN|CH","Without Sequence","64.92","",""
"19/10/2024 15:00:00 - 19/10/2024 16:00:00","BZN|CH","Without Sequence","69.64","",""
"19/10/2024 16:00:00 - 19/10/2024 17:00:00","BZN|CH","Without Sequence","86.00","",""
"19/10/2024 17:00:00 - 19/10/2024 18:00:00","BZN|CH","Without Sequence","91.04","",""
"19/10/2024 18:00:00 - 19/10/2024 19:00:00","BZN|CH","Without Sequence","92.05","",""
"19/10/2024 19:00:00 - 19/10/2024 20:00:00","BZN|CH","Without Sequence","91.41","",""
"19/10/2024 20:00:00 - 19/10/2024 21:00:00","BZN|CH","Without Sequence","90.18","",""
"19/10/2024 21:00:00 - 19/10/2024 22:00:00","BZN|CH","Without Sequence","81.25","",""
"19/10/2024 22:00:00 - 19/10/2024 23:00:00","BZN|CH","Without Sequence","75.60","",""
"19/10/2024 23:00:00 - 20/10/2024 00:00:00","BZN|CH","Without Sequence","64.59","",""
"20/10/2024 00:00:00 - 20/10/2024 01:00:00","BZN|CH","Without Sequence","60.43","",""
"20/10/2024 01:00:00 - 20/10/2024 02:00:00","BZN|CH","Without Sequence","50.08","",""
"20/10/2024 02:00:00 - 20/10/2024 03:00:00","BZN|CH","Without Sequence","42.36","",""
"20/10/2024 03:00:00 - 20/10/2024 04:00:00","BZN|CH","Without Sequence","40.62","",""
"20/10/2024 04:00:00 - 20/10/2024 05:00:00","BZN|CH","Without Sequence","40.62","",""
"20/10/2024 05:00:00 - 20/10/2024 06:00:00","BZN|CH","Without Sequence","42.78","",""
"20/10/2024 06:00:00 - 20/10/2024 07:00:00","BZN|CH","Without Sequence","50.41","",""
"20/10/2024 07:00:00 - 20/10/2024 08:00:00","BZN|CH","Without Sequence","61.87","",""
"20/10/2024 08:00:00 - 20/10/2024 09:00:00","BZN|CH","Without Sequence","63.07","",""
"20/10/2024 09:00:00 - 20/10/2024 10:00:00","BZN|CH","Without Sequence","36.68","",""
"20/10/2024 10:00:00 - 20/10/2024 11:00:00","BZN|CH","Without Sequence","17.87","",""
"20/10/2024 11:00:00 - 20/10/2024 12:00:00","BZN|CH","Without Sequence","3.35","",""
"20/10/2024 12:00:00 - 20/10/2024 13:00:00","BZN|CH","Without Sequence","0.64","",""
"20/10/2024 13:00:00 - 20/10/2024 14:00:00","BZN|CH","Without Sequence","-2.87","",""
"20/10/2024 14:00:00 - 20/10/2024 15:00:00","BZN|CH","Without Sequence","-3.36","",""
"20/10/2024 15:00:00 - 20/10/2024 16:00:00","BZN|CH","Without Sequence","-0.05","",""
"20/10/2024 16:00:00 - 20/10/2024 17:00:00","BZN|CH","Without Sequence","14.37","",""
"20/10/2024 17:00:00 - 20/10/2024 18:00:00","BZN|CH","Without Sequence","64.49","",""
"20/10/2024 18:00:00 - 20/10/2024 19:00:00","BZN|CH","Without Sequence","74.49","",""
"20/10/2024 19:00:00 - 20/10/2024 20:00:00","BZN|CH","Without Sequence","67.01","",""
"20/10/2024 20:00:00 - 20/10/2024 21:00:00","BZN|CH","Without Sequence","56.88","",""
"20/10/2024 21:00:00 - 20/10/2024 22:00:00","BZN|CH","Without Sequence","48.00","",""
"20/10/2024 22:00:00 - 20/10/2024 23:00:00","BZN|CH","Without Sequence","16.69","",""
"20/10/2024 23:00:00 - 21/10/2024 00:00:00","BZN|CH","Without Sequence","6.13","",""
"21/10/2024 00:00:00 - 21/10/2024 01:00:00","BZN|CH","Without Sequence","-0.52","",""
"21/10/2024 01:00:00 - 21/10/2024 02:00:00","BZN|CH","Without Sequence","0.48","",""
"21/10/2024 02:00:00 - 21/10/2024 03:00:00","BZN|CH","Without Sequence","0.00","",""
"21/10/2024 03:00:00 - 21/10/2024 04:00:00","BZN|CH","Without Sequence","-0.09","",""
"21/10/2024 04:00:00 - 21/10/2024 05:00:00","BZN|CH","Without Sequence","1.17","",""
"21/10/2024 05:00:00 - 21/10/2024 06:00:00","BZN|CH","Without Sequence","27.26","",""
"21/10/2024 06:00:00 - 21/10/2024 07:00:00","BZN|CH","Without Sequence","72.65","",""
"21/10/2024 07:00:00 - 21/10/2024 08:00:00","BZN|CH","Without Sequence","93.85","",""
"21/10/2024 08:00:00 - 21/10/2024 09:00:00","BZN|CH","Without Sequence","102.07","",""
"21/10/2024 09:00:00 - 21/10/2024 10:00:00","BZN|CH","Without Sequence","93.57","",""
"21/10/2024 10:00:00 - 21/10/2024 11:00:00","BZN|CH","Without Sequence","85.95","",""
"21/10/2024 11:00:00 - 21/10/2024 12:00:00","BZN|CH","Without Sequence","85.51","",""
"21/10/2024 12:00:00 - 21/10/2024 13:00:00","BZN|CH","Without Sequence","77.04","",""
"21/10/2024 13:00:00 - 21/10/2024 14:00:00","BZN|CH","Without Sequence","77.21","",""
"21/10/2024 14:00:00 - 21/10/2024 15:00:00","BZN|CH","Without Sequence","78.81","",""
"21/10/2024 15:00:00 - 21/10/2024 16:00:00","BZN|CH","Without Sequence","91.80","",""
"21/10/2024 16:00:00 - 21/10/2024 17:00:00","BZN|CH","Without Sequence","104.55","",""
"21/10/2024 17:00:00 - 21/10/2024 18:00:00","BZN|CH","Without Sequence","102.94","",""
"21/10/2024 18:00:00 - 21/10/2024 19:00:00","BZN|CH","Without Sequence","107.85","",""
"21/10/2024 19:00:00 - 21/10/2024 20:00:00","BZN|CH","Without Sequence","134.05","",""
"21/10/2024 20:00:00 - 21/10/2024 21:00:00","BZN|CH","Without Sequence","110.08","",""
"21/10/2024 21:00:00 - 21/10/2024 22:00:00","BZN|CH","Without Sequence","101.26","",""
"21/10/2024 22:00:00 - 21/10/2024 23:00:00","BZN|CH","Without Sequence","95.63","",""
"21/10/2024 23:00:00 - 22/10/2024 00:00:00","BZN|CH","Without Sequence","92.00","",""
"22/10/2024 00:00:00 - 22/10/2024 01:00:00","BZN|CH","Without Sequence","86.98","",""
"22/10/2024 01:00:00 - 22/10/2024 02:00:00","BZN|CH","Without Sequence","83.03","",""
"22/10/2024 02:00:00 - 22/10/2024 03:00:00","BZN|CH","Without Sequence","80.92","",""
"22/10/2024 03:00:00 - 22/10/2024 04:00:00","BZN|CH","Without Sequence","79.42","",""
"22/10/2024 04:00:00 - 22/10/2024 05:00:00","BZN|CH","Without Sequence","79.34","",""
"22/10/2024 05:00:00 - 22/10/2024 06:00:00","BZN|CH","Without Sequence","83.47","",""
"22/10/2024 06:00:00 - 22/10/2024 07:00:00","BZN|CH","Without Sequence","106.20","",""
"22/10/2024 07:00:00 - 22/10/2024 08:00:00","BZN|CH","Without Sequence","145.63","",""
"22/10/2024 08:00:00 - 22/10/2024 09:00:00","BZN|CH","Without Sequence","143.92","",""
"22/10/2024 09:00:00 - 22/10/2024 10:00:00","BZN|CH","Without Sequence","106.76","",""
"22/10/2024 10:00:00 - 22/10/2024 11:00:00","BZN|CH","Without Sequence","93.02","",""
"22/10/2024 11:00:00 - 22/10/2024 12:00:00","BZN|CH","Without Sequence","82.21","",""
"22/10/2024 12:00:00 - 22/10/2024 13:00:00","BZN|CH","Without Sequence","75.02","",""
"22/10/2024 13:00:00 - 22/10/2024 14:00:00","BZN|CH","Without Sequence","70.44","",""
"22/10/2024 14:00:00 - 22/10/2024 15:00:00","BZN|CH","Without Sequence","69.99","",""
"22/10/2024 15:00:00 - 22/10/2024 16:00:00","BZN|CH","Without Sequence","77.67","",""
"22/10/2024 16:00:00 - 22/10/2024 17:00:00","BZN|CH","Without Sequence","92.55","",""
"22/10/2024 17:00:00 - 22/10/2024 18:00:00","BZN|CH","Without Sequence","112.45","",""
"22/10/2024 18:00:00 - 22/10/2024 19:00:00","BZN|CH","Without Sequence","136.10","",""
"22/10/2024 19:00:00 - 22/10/2024 20:00:00","BZN|CH","Without Sequence","157.31","",""
"22/10/2024 20:00:00 - 22/10/2024 21:00:00","BZN|CH","Without Sequence","120.50","",""
"22/10/2024 21:00:00 - 22/10/2024 22:00:00","BZN|CH","Without Sequence","102.06","",""
"22/10/2024 22:00:00 - 22/10/2024 23:00:00","BZN|CH","Without Sequence","93.46","",""
"22/10/2024 23:00:00 - 23/10/2024 00:00:00","BZN|CH","Without Sequence","87.07","",""
"23/10/2024 00:00:00 - 23/10/2024 01:00:00","BZN|CH","Without Sequence","85.87","",""
"23/10/2024 01:00:00 - 23/10/2024 02:00:00","BZN|CH","Without Sequence","82.98","",""
"23/10/2024 02:00:00 - 23/10/2024 03:00:00","BZN|CH","Without Sequence","81.51","",""
"23/10/2024 03:00:00 - 23/10/2024 04:00:00","BZN|CH","Without Sequence","82.21","",""
"23/10/2024 04:00:00 - 23/10/2024 05:00:00","BZN|CH","Without Sequence","83.86","",""
"23/10/2024 05:00:00 - 23/10/2024 06:00:00","BZN|CH","Without Sequence","90.38","",""
"23/10/2024 06:00:00 - 23/10/2024 07:00:00","BZN|CH","Without Sequence","108.79","",""
"23/10/2024 07:00:00 - 23/10/2024 08:00:00","BZN|CH","Without Sequence","165.61","",""
"23/10/2024 08:00:00 - 23/10/2024 09:00:00","BZN|CH","Without Sequence","171.07","",""
"23/10/2024 09:00:00 - 23/10/2024 10:00:00","BZN|CH","Without Sequence","120.64","",""
"23/10/2024 10:00:00 - 23/10/2024 11:00:00","BZN|CH","Without Sequence","102.81","",""
"23/10/2024 11:00:00 - 23/10/2024 12:00:00","BZN|CH","Without Sequence","91.22","",""
"23/10/2024 12:00:00 - 23/10/2024 13:00:00","BZN|CH","Without Sequence","82.79","",""
"23/10/2024 13:00:00 - 23/10/2024 14:00:00","BZN|CH","Without Sequence","82.90","",""
"23/10/2024 14:00:00 - 23/10/2024 15:00:00","BZN|CH","Without Sequence","81.91","",""
"23/10/2024 15:00:00 - 23/10/2024 16:00:00","BZN|CH","Without Sequence","93.08","",""
"23/10/2024 16:00:00 - 23/10/2024 17:00:00","BZN|CH","Without Sequence","108.81","",""
"23/10/2024 17:00:00 - 23/10/2024 18:00:00","BZN|CH","Without Sequence","152.22","",""
"23/10/2024 18:00:00 - 23/10/2024 19:00:00","BZN|CH","Without Sequence","183.67","",""
"23/10/2024 19:00:00 - 23/10/2024 20:00:00","BZN|CH","Without Sequence","188.16","",""
"23/10/2024 20:00:00 - 23/10/2024 21:00:00","BZN|CH","Without Sequence","130.24","",""
"23/10/2024 21:00:00 - 23/10/2024 22:00:00","BZN|CH","Without Sequence","103.77","",""
"23/10/2024 22:00:00 - 23/10/2024 23:00:00","BZN|CH","Without Sequence","99.40","",""
"23/10/2024 23:00:00 - 24/10/2024 00:00:00","BZN|CH","Without Sequence","90.01","",""
"24/10/2024 00:00:00 - 24/10/2024 01:00:00","BZN|CH","Without Sequence","91.74","",""
"24/10/2024 01:00:00 - 24/10/2024 02:00:00","BZN|CH","Without Sequence","84.08","",""
"24/10/2024 02:00:00 - 24/10/2024 03:00:00","BZN|CH","Without Sequence","82.27","",""
"24/10/2024 03:00:00 - 24/10/2024 04:00:00","BZN|CH","Without Sequence","81.42","",""
"24/10/2024 04:00:00 - 24/10/2024 05:00:00","BZN|CH","Without Sequence","80.70","",""
"24/10/2024 05:00:00 - 24/10/2024 06:00:00","BZN|CH","Without Sequence","88.32","",""
"24/10/2024 06:00:00 - 24/10/2024 07:00:00","BZN|CH","Without Sequence","105.30","",""
"24/10/2024 07:00:00 - 24/10/2024 08:00:00","BZN|CH","Without Sequence","166.50","",""
"24/10/2024 08:00:00 - 24/10/2024 09:00:00","BZN|CH","Without Sequence","169.01","",""
"24/10/2024 09:00:00 - 24/10/2024 10:00:00","BZN|CH","Without Sequence","110.90","",""
"24/10/2024 10:00:00 - 24/10/2024 11:00:00","BZN|CH","Without Sequence","98.02","",""
"24/10/2024 11:00:00 - 24/10/2024 12:00:00","BZN|CH","Without Sequence","85.10","",""
"24/10/2024 12:00:00 - 24/10/2024 13:00:00","BZN|CH","Without Sequence","80.65","",""
"24/10/2024 13:00:00 - 24/10/2024 14:00:00","BZN|CH","Without Sequence","77.79","",""
"24/10/2024 14:00:00 - 24/10/2024 15:00:00","BZN|CH","Without Sequence","78.60","",""
"24/10/2024 15:00:00 - 24/10/2024 16:00:00","BZN|CH","Without Sequence","90.20","",""
"24/10/2024 16:00:00 - 24/10/2024 17:00:00","BZN|CH","Without Sequence","102.70","",""
"24/10/2024 17:00:00 - 24/10/2024 18:00:00","BZN|CH","Without Sequence","131.27","",""
"24/10/2024 18:00:00 - 24/10/2024 19:00:00","BZN|CH","Without Sequence","153.71","",""
"24/10/2024 19:00:00 - 24/10/2024 20:00:00","BZN|CH","Without Sequence","128.27","",""
"24/10/2024 20:00:00 - 24/10/2024 21:00:00","BZN|CH","Without Sequence","103.65","",""
"24/10/2024 21:00:00 - 24/10/2024 22:00:00","BZN|CH","Without Sequence","94.85","",""
"24/10/2024 22:00:00 - 24/10/2024 23:00:00","BZN|CH","Without Sequence","90.08","",""
"24/10/2024 23:00:00 - 25/10/2024 00:00:00","BZN|CH","Without Sequence","82.71","",""
"25/10/2024 00:00:00 - 25/10/2024 01:00:00","BZN|CH","Without Sequence","84.50","",""
"25/10/2024 01:00:00 - 25/10/2024 02:00:00","BZN|CH","Without Sequence","80.76","",""
"25/10/2024 02:00:00 - 25/10/2024 03:00:00","BZN|CH","Without Sequence","78.95","",""
"25/10/2024 03:00:00 - 25/10/2024 04:00:00","BZN|CH","Without Sequence","82.00","",""
"25/10/2024 04:00:00 - 25/10/2024 05:00:00","BZN|CH","Without Sequence","83.98","",""
"25/10/2024 05:00:00 - 25/10/2024 06:00:00","BZN|CH","Without Sequence","90.10","",""
"25/10/2024 06:00:00 - 25/10/2024 07:00:00","BZN|CH","Without Sequence","107.52","",""
"25/10/2024 07:00:00 - 25/10/2024 08:00:00","BZN|CH","Without Sequence","137.97","",""
"25/10/2024 08:00:00 - 25/10/2024 09:00:00","BZN|CH","Without Sequence","149.90","",""
"25/10/2024 09:00:00 - 25/10/2024 10:00:00","BZN|CH","Without Sequence","115.28","",""
"25/10/2024 10:00:00 - 25/10/2024 11:00:00","BZN|CH","Without Sequence","100.08","",""
"25/10/2024 11:00:00 - 25/10/2024 12:00:00","BZN|CH","Without Sequence","87.97","",""
"25/10/2024 12:00:00 - 25/10/2024 13:00:00","BZN|CH","Without Sequence","82.51","",""
"25/10/2024 13:00:00 - 25/10/2024 14:00:00","BZN|CH","Without Sequence","78.42","",""
"25/10/2024 14:00:00 - 25/10/2024 15:00:00","BZN|CH","Without Sequence","81.31","",""
"25/10/2024 15:00:00 - 25/10/2024 16:00:00","BZN|CH","Without Sequence","91.82","",""
"25/10/2024 16:00:00 - 25/10/2024 17:00:00","BZN|CH","Without Sequence","112.68","",""
"25/10/2024 17:00:00 - 25/10/2024 18:00:00","BZN|CH","Without Sequence","120.67","",""
"25/10/2024 18:00:00 - 25/10/2024 19:00:00","BZN|CH","Without Sequence","121.17","",""
"25/10/2024 19:00:00 - 25/10/2024 20:00:00","BZN|CH","Without Sequence","123.19","",""
"25/10/2024 20:00:00 - 25/10/2024 21:00:00","BZN|CH","Without Sequence","119.29","",""
"25/10/2024 21:00:00 - 25/10/2024 22:00:00","BZN|CH","Without Sequence","111.33","",""
"25/10/2024 22:00:00 - 25/10/2024 23:00:00","BZN|CH","Without Sequence","109.08","",""
"25/10/2024 23:00:00 - 26/10/2024 00:00:00","BZN|CH","Without Sequence","98.30","",""
"26/10/2024 00:00:00 - 26/10/2024 01:00:00","BZN|CH","Without Sequence","104.50","",""
"26/10/2024 01:00:00 - 26/10/2024 02:00:00","BZN|CH","Without Sequence","99.02","",""
"26/10/2024 02:00:00 - 26/10/2024 03:00:00","BZN|CH","Without Sequence","97.01","",""
"26/10/2024 03:00:00 - 26/10/2024 04:00:00","BZN|CH","Without Sequence","95.96","",""
"26/10/2024 04:00:00 - 26/10/2024 05:00:00","BZN|CH","Without Sequence","97.61","",""
"26/10/2024 05:00:00 - 26/10/2024 06:00:00","BZN|CH","Without Sequence","101.99","",""
"26/10/2024 06:00:00 - 26/10/2024 07:00:00","BZN|CH","Without Sequence","109.93","",""
"26/10/2024 07:00:00 - 26/10/2024 08:00:00","BZN|CH","Without Sequence","120.30","",""
"26/10/2024 08:00:00 - 26/10/2024 09:00:00","BZN|CH","Without Sequence","124.55","",""
"26/10/2024 09:00:00 - 26/10/2024 10:00:00","BZN|CH","Without Sequence","113.01","",""
"26/10/2024 10:00:00 - 26/10/2024 11:00:00","BZN|CH","Without Sequence","94.93","",""
"26/10/2024 11:00:00 - 26/10/2024 12:00:00","BZN|CH","Without Sequence","85.96","",""
"26/10/2024 12:00:00 - 26/10/2024 13:00:00","BZN|CH","Without Sequence","78.94","",""
"26/10/2024 13:00:00 - 26/10/2024 14:00:00","BZN|CH","Without Sequence","77.09","",""
"26/10/2024 14:00:00 - 26/10/2024 15:00:00","BZN|CH","Without Sequence","78.92","",""
"26/10/2024 15:00:00 - 26/10/2024 16:00:00","BZN|CH","Without Sequence","85.53","",""
"26/10/2024 16:00:00 - 26/10/2024 17:00:00","BZN|CH","Without Sequence","100.52","",""
"26/10/2024 17:00:00 - 26/10/2024 18:00:00","BZN|CH","Without Sequence","123.57","",""
"26/10/2024 18:00:00 - 26/10/2024 19:00:00","BZN|CH","Without Sequence","139.51","",""
