Run,Elicitation,APR1400,EPR1750,AP1000,BWRX300,RollsRoyceSMR,NuScaleVOYGR6
159,3,0.23534348717951722,0.09467072950348239,0.2223521804462439,0.2605201233027031,0.11863141089794155,0.11240211300650353
160,4,0.2087060139144707,0.29649474736973963,0.46160017235933926,0.34557777277242574,0.15345619503940985,0.07582484483562152
161,1,0.16625756861393132,0.2477260994777332,0.5192825447434302,0.14695063783342152,0.09431115411357563,0.06799585630560062
162,2,0.15598776450120944,0.2863936933254463,0.2254519310169305,0.10539261950886948,0.16125772858237056,0.027677680927958588
163,3,0.3832780939360922,0.25527608736253365,0.5474091146343608,0.2995872573322834,0.17062056861505834,0.382025030043019
164,4,0.2739734748601191,0.19389552214609865,0.5975165162285848,0.28452907666961286,0.3201647428068628,0.2635310238472512
165,1,0.33999735588120655,0.70460945910397,0.4271176140649892,0.2186284466197644,0.046179132330175135,0.023035571962290943
166,2,0.2214731997818246,0.19817914141221676,0.3595444061332266,0.17485171467720192,0.1342939640006717,0.25772223717842024
167,3,0.3112370312360206,0.34978440219122436,0.2550639627759649,0.3872235657421481,0.23540788609199914,0.08849939390536166
168,4,0.11746420388223608,0.18131671565369026,0.4241145998692991,0.43160673530539073,0.23025780998076156,0.05258848473593101
169,1,0.20194576975175857,0.26819094527780885,0.4514234026408687,0.08472973914019379,0.15652949378616313,0.12800651636176244
170,2,0.09402887092815067,0.11152641781410842,0.19943161836660037,0.0760256381204785,0.1442894457460071,0.12327373933060926
171,3,0.13822748364156104,0.3383925303964287,0.12599246596506303,0.15088726899960253,0.1868239869673371,0.055171738898244074
172,4,0.284468322269113,0.4526514520856201,0.5322642376508433,0.39771000208028223,0.3159829901068199,0.06786182939306587
173,1,0.3294413967830307,0.8016168976475213,0.3419930379129965,0.09618709442191266,0.08034586321601676,0.023343212187361604
174,2,0.2584786464958217,0.22403813522858185,0.5635875716242624,0.017354378530384313,0.03950823650657925,0.14495683096477302
175,3,0.28062409527500837,0.13589737409505523,0.11339230718405331,0.18647901365683314,0.31116163438708366,0.12842467631425436
176,4,0.16938697315996537,0.47151344790962196,0.322458343862308,0.26696529115191653,0.10757646324699495,0.0876446782084966
177,1,0.14223025843967815,0.8277143716435962,0.4207337145109874,0.37707821463292895,0.05113736208429841,0.08291079408877251
178,2,0.14165669395318933,0.43274535078903287,0.3452010184571217,0.040553201349560274,0.1099085544383728,0.10989301102964472
179,3,0.09037267549083204,0.09995810485010122,0.19912804368422912,0.09203377523508888,0.1993085760775484,0.1622762031070928
180,4,0.2651233881826048,0.3782684590750323,0.3491813309072159,0.2475090486925932,0.14841828745795216,0.19893495867620858
181,1,0.11951526263036505,0.3980161146467357,0.4807551294498659,0.02838832406833489,0.07264356270793475,0.03214131014709128
182,2,0.1759891399956308,0.4204368420390114,0.31612625747384787,0.05322223120595386,0.17233196163052236,0.07464060891101831
183,3,0.13486179425273476,0.20198213268421575,0.18278540226331746,0.32850753026096685,0.07736148916796395,0.031098977810446543
184,4,0.14825434480374147,0.29955704130451993,0.4724068283706621,0.3744468228873471,0.22131095490824612,0.056607540094395996
185,1,0.15178340879084903,0.07972115205927455,0.3937625772453125,0.2392947797792887,0.1456707035172128,0.06869269510981936
186,2,0.19009021137492763,0.21495306761610652,0.2988253017650889,0.016536014267762328,0.06491540294627914,0.04693520923000952
187,3,0.47970606409374467,0.3225970936762035,0.17745473420172272,0.18333892355973685,0.10221337459692754,0.15889354903159608
188,4,0.3379476690132023,0.2606386901670943,0.41107667358386485,0.17781627895100327,0.17305421322477227,0.10415460786109698
189,1,0.12161544954070756,0.401438256739331,0.26186125348297323,0.016280981754652556,0.20076534748350336,0.023834520040850814
190,2,0.0480346392821846,0.20362453980382184,0.2808486967262627,0.1390613592934529,0.18413458509458228,0.23072856152680637
191,3,0.08143630800084369,0.10542994353153981,0.4922227690157247,0.23343172274861268,0.1694390401489103,0.03722997785934503
192,4,0.047101889385056446,0.4265749738007064,0.35221161084972863,0.32161721099826424,0.27129499005672436,0.06755136744754642
193,1,0.21365320225640982,0.35557546185591243,0.33811291562329393,0.3805948938037014,0.15589629921201537,0.02724240669033745
194,2,0.05259148322750803,0.1736363447226135,0.14138740672573324,0.13078017651469825,0.2987731130156521,0.03212218259760167
195,3,0.29099912891353713,0.10115271315438991,0.14223671527206333,0.3809910563214918,0.12355966353171449,0.11448324487558996
196,4,0.1794690766925234,0.3628217664928974,0.1669240973100781,0.390770638602225,0.30629227377292956,0.03339752577316285
197,1,0.1614615608513442,0.3755532860766439,0.21876826356008872,0.10235204407156356,0.16710365750818254,0.04848192241219627
198,2,0.11275361518218943,0.21661184401038064,0.3877095364216145,0.04901820036013613,0.05544462856357832,0.1171236836261129
199,3,0.10569515061106821,0.15078026702589153,0.13778879783148298,0.17695964648781587,0.1209384851633632,0.045974344899186816
200,4,0.28063333959591336,0.44941726275046423,0.4758281213496726,0.14873695884669605,0.2744613185841904,0.04447001438138614
